Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33953 SAWDOFG2C,3/16/2015,3/17/2015,1,3496.94
Online Shopping,CAM33960 SAWDOFSZC,3/16/2015,3/17/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/17/2015,3,1642.59
Online Shopping,CAM33967 dofnextcfeed1,3/16/2015,3/17/2015,1,215.92
Online Shopping,CAM33972 dofszcfeed1,3/16/2015,3/17/2015,1,41.71
Online Search,CAM32307 SAWDOSG2C,3/16/2015,3/18/2015,1,68.92
Online Search,CAM32376 dosg2csl1,3/16/2015,3/18/2015,5,1282.34
Online Shopping,CAM33953 SAWDOFG2C,3/16/2015,3/18/2015,3,1435.41
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/18/2015,13,3389.77
Online Shopping,CAM33972 dofszcfeed1,3/16/2015,3/18/2015,1,37.44
Online Search,CAM32307 SAWDOSG2C,3/16/2015,3/19/2015,1,65.71
Online Search,CAM32376 dosg2csl1,3/16/2015,3/19/2015,1,169.97
Online Search,CAM32380 dosmsncsl1,3/16/2015,3/19/2015,1,120.85
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/19/2015,8,2701.76
Online Search,CAM32376 dosg2csl1,3/16/2015,3/20/2015,1,14.82
Online Search,CAM32380 dosmsncsl1,3/16/2015,3/20/2015,1,59.46
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/20/2015,10,6590.09
Online Search,CAM32307 SAWDOSG2C,3/16/2015,3/21/2015,1,1068.93
Online Search,CAM32376 dosg2csl1,3/16/2015,3/21/2015,2,64.64
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/21/2015,9,3929.22
Online Search,CAM32376 dosg2csl1,3/16/2015,3/22/2015,1,39.83
Online Search,CAM32380 dosmsncsl1,3/16/2015,3/22/2015,1,821.61
Online Shopping,CAM33953 SAWDOFG2C,3/16/2015,3/22/2015,1,53.16
Online Shopping,CAM33966 dofg2cfeed1,3/16/2015,3/22/2015,6,2231.81
Online Shopping,CAM33968 dofpgcfeed1,3/16/2015,3/22/2015,1,79.95
Online Search,CAM32307 SAWDOSG2C,3/23/2015,3/23/2015,3,74.97
Online Search,CAM32376 dosg2csl1,3/23/2015,3/23/2015,2,1080.82
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/23/2015,1,31.75
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/23/2015,7,666.29
Online Search,CAM46040 DOSBICSL4,3/23/2015,3/23/2015,1,1370.43
Online Search,CAM32307 SAWDOSG2C,3/23/2015,3/24/2015,1,846.94
Online Search,CAM32376 dosg2csl1,3/23/2015,3/24/2015,2,78.04
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/24/2015,1,460.96
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/24/2015,6,4308.80
Online Search,CAM32307 SAWDOSG2C,3/23/2015,3/25/2015,1,1554.23
Online Search,CAM32308 SAWDOSMSNC,3/23/2015,3/25/2015,1,192.03
Online Search,CAM32376 dosg2csl1,3/23/2015,3/25/2015,2,783.23
Online Search,CAM32380 dosmsncsl1,3/23/2015,3/25/2015,1,41.66
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/25/2015,2,80.82
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/25/2015,6,7331.18
Online Search,CAM32307 SAWDOSG2C,3/23/2015,3/26/2015,2,75.73
Online Search,CAM32376 dosg2csl1,3/23/2015,3/26/2015,1,166.77
Online Search,CAM32380 dosmsncsl1,3/23/2015,3/26/2015,1,32.98
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/26/2015,1,567.60
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/26/2015,7,2268.80
Online Search,CAM32380 dosmsncsl1,3/23/2015,3/27/2015,1,94.22
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/27/2015,1,430.92
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/27/2015,8,2072.31
Online Search,CAM32376 dosg2csl1,3/23/2015,3/28/2015,1,655.56
Online Shopping,CAM33953 SAWDOFG2C,3/23/2015,3/28/2015,1,1914.02
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/28/2015,9,6246.79
Online Search,CAM32376 dosg2csl1,3/23/2015,3/29/2015,1,16.33
Online Shopping,CAM33966 dofg2cfeed1,3/23/2015,3/29/2015,9,5120.73
Online Search,CAM44509 SAWDOSBIC,3/23/2015,3/29/2015,1,1533.11
Online Search,CAM32307 SAWDOSG2C,3/30/2015,3/30/2015,1,35.14
Online Search,CAM32376 dosg2csl1,3/30/2015,3/30/2015,1,15.83
Online Shopping,CAM33953 SAWDOFG2C,3/30/2015,3/30/2015,2,2861.06
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,3/30/2015,10,5070.75
Online Search,CAM32380 dosmsncsl1,3/30/2015,3/31/2015,1,104.44
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,3/31/2015,6,2607.48
Online Shopping,CAM33968 dofpgcfeed1,3/30/2015,3/31/2015,1,41.74
Online Search,CAM32376 dosg2csl1,3/30/2015,4/1/2015,3,439.88
Online Search,CAM32380 dosmsncsl1,3/30/2015,4/1/2015,1,123.34
Online Shopping,CAM33953 SAWDOFG2C,3/30/2015,4/1/2015,1,625.67
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,4/1/2015,9,6854.18
Online Shopping,CAM33968 dofpgcfeed1,3/30/2015,4/1/2015,1,376.57
Online Search,CAM32308 SAWDOSMSNC,3/30/2015,4/2/2015,1,35.51
Online Search,CAM32376 dosg2csl1,3/30/2015,4/2/2015,3,514.49
Online Search,CAM32380 dosmsncsl1,3/30/2015,4/2/2015,2,835.62
Online Shopping,CAM33953 SAWDOFG2C,3/30/2015,4/2/2015,2,982.16
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,4/2/2015,3,3636.22
Online Search,CAM32376 dosg2csl1,3/30/2015,4/3/2015,1,24.58
Online Search,CAM32380 dosmsncsl1,3/30/2015,4/3/2015,1,17.52
Online Shopping,CAM33953 SAWDOFG2C,3/30/2015,4/3/2015,2,2323.48
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,4/3/2015,8,4286.38
Online Search,CAM32376 dosg2csl1,3/30/2015,4/4/2015,1,67.47
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,4/4/2015,5,6636.60
Online Search,CAM46039 DOSG2CSL10,3/30/2015,4/4/2015,1,1173.17
Online Search,CAM32376 dosg2csl1,3/30/2015,4/5/2015,3,1628.40
Online Search,CAM32380 dosmsncsl1,3/30/2015,4/5/2015,1,41.42
Online Shopping,CAM33953 SAWDOFG2C,3/30/2015,4/5/2015,1,629.29
Online Shopping,CAM33966 dofg2cfeed1,3/30/2015,4/5/2015,3,182.39
Online Search,CAM32307 SAWDOSG2C,4/6/2015,4/6/2015,2,843.72
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/6/2015,4,4379.42
Online Shopping,CAM33968 dofpgcfeed1,4/6/2015,4/6/2015,2,2816.82
Online Search,CAM32376 dosg2csl1,4/6/2015,4/7/2015,1,670.05
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/7/2015,2,7425.54
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/7/2015,1,10.38
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/7/2015,5,2529.88
Online Search,CAM46039 DOSG2CSL10,4/6/2015,4/7/2015,1,846.94
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/8/2015,2,968.55
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/8/2015,2,1397.37
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/8/2015,8,3398.82
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/9/2015,1,2307.99
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/9/2015,6,4778.83
Online Search,CAM32376 dosg2csl1,4/6/2015,4/10/2015,1,156.37
Online Search,CAM32380 dosmsncsl1,4/6/2015,4/10/2015,1,1634.67
Online Shopping,CAM33953 SAWDOFG2C,4/6/2015,4/10/2015,1,1075.92
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/10/2015,2,33.98
Online Shopping,CAM33968 dofpgcfeed1,4/6/2015,4/10/2015,1,54.10
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/11/2015,4,1934.95
Online Shopping,CAM33972 dofszcfeed1,4/6/2015,4/11/2015,1,42.20
Online Search,CAM46039 DOSG2CSL10,4/6/2015,4/11/2015,1,848.94
Online Search,CAM32376 dosg2csl1,4/6/2015,4/12/2015,2,1906.36
Online Shopping,CAM33966 dofg2cfeed1,4/6/2015,4/12/2015,4,3211.48
