Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/11/2015,8,6052.40
Online Shopping,CAM33967 dofnextcfeed1,2/9/2015,2/11/2015,2,3645.33
Online Shopping,CAM33972 dofszcfeed1,2/9/2015,2/11/2015,1,98.52
Online Search,CAM32307 SAWDOSG2C,2/9/2015,2/12/2015,1,587.43
Online Search,CAM32376 dosg2csl1,2/9/2015,2/12/2015,1,842.95
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/12/2015,4,4616.44
Online Search,CAM32376 dosg2csl1,2/9/2015,2/13/2015,1,799.69
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/13/2015,2,1697.86
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/13/2015,12,11005.65
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/13/2015,1,1181.72
Online Search,CAM46039 DOSG2CSL10,2/9/2015,2/13/2015,1,1389.92
Online Search,CAM32376 dosg2csl1,2/9/2015,2/14/2015,2,773.10
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/14/2015,11,6216.11
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/14/2015,1,322.62
Online Search,CAM46039 DOSG2CSL10,2/9/2015,2/14/2015,1,1139.94
Online Search,CAM32376 dosg2csl1,2/9/2015,2/15/2015,3,2737.46
Online Search,CAM32380 dosmsncsl1,2/9/2015,2/15/2015,2,1078.47
Online Shopping,CAM33953 SAWDOFG2C,2/9/2015,2/15/2015,1,1389.73
Online Shopping,CAM33966 dofg2cfeed1,2/9/2015,2/15/2015,8,2393.70
Online Shopping,CAM33968 dofpgcfeed1,2/9/2015,2/15/2015,2,1257.90
Online Shopping,CAM33972 dofszcfeed1,2/9/2015,2/15/2015,2,150.51
Online Search,CAM32308 SAWDOSMSNC,2/16/2015,2/16/2015,2,11.88
Online Search,CAM32376 dosg2csl1,2/16/2015,2/16/2015,3,187.31
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/16/2015,3,1075.07
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/16/2015,1,1164.94
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/16/2015,13,7925.26
Online Shopping,CAM33972 dofszcfeed1,2/16/2015,2/16/2015,1,1049.57
Online Search,CAM46039 DOSG2CSL10,2/16/2015,2/16/2015,1,1068.93
Online Search,CAM32376 dosg2csl1,2/16/2015,2/17/2015,5,1537.12
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/17/2015,3,909.85
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/17/2015,2,3369.81
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/17/2015,11,9045.51
Online Search,CAM32376 dosg2csl1,2/16/2015,2/18/2015,3,1305.59
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/18/2015,1,528.94
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/18/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/18/2015,6,2326.20
Online Shopping,CAM33968 dofpgcfeed1,2/16/2015,2/18/2015,2,641.37
Online Shopping,CAM33972 dofszcfeed1,2/16/2015,2/18/2015,3,513.62
Online Search,CAM32376 dosg2csl1,2/16/2015,2/19/2015,2,649.97
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/19/2015,1,423.94
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/19/2015,2,563.62
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/19/2015,6,3797.82
Online Search,CAM46040 DOSBICSL4,2/16/2015,2/19/2015,1,846.94
Online Search,CAM32308 SAWDOSMSNC,2/16/2015,2/20/2015,1,190.35
Online Search,CAM32376 dosg2csl1,2/16/2015,2/20/2015,2,1617.85
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/20/2015,1,1694.94
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/20/2015,5,4358.86
Online Shopping,CAM33967 dofnextcfeed1,2/16/2015,2/20/2015,1,52.30
Online Shopping,CAM33968 dofpgcfeed1,2/16/2015,2/20/2015,1,1181.42
Online Search,CAM32307 SAWDOSG2C,2/16/2015,2/21/2015,1,2159.35
Online Search,CAM32376 dosg2csl1,2/16/2015,2/21/2015,2,2698.62
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/21/2015,1,588.93
Online Shopping,CAM33953 SAWDOFG2C,2/16/2015,2/21/2015,3,4750.71
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/21/2015,7,4788.46
Online Search,CAM32376 dosg2csl1,2/16/2015,2/22/2015,5,3230.69
Online Search,CAM32380 dosmsncsl1,2/16/2015,2/22/2015,1,119.00
Online Shopping,CAM33966 dofg2cfeed1,2/16/2015,2/22/2015,12,9594.61
Online Search,CAM46039 DOSG2CSL10,2/16/2015,2/22/2015,1,2380.42
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/23/2015,1,558.99
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/23/2015,1,85.45
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,2/23/2015,2,4237.69
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/23/2015,14,6700.14
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/24/2015,2,227.97
Online Search,CAM32376 dosg2csl1,2/23/2015,2/24/2015,1,43.22
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/24/2015,1,999.00
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/24/2015,11,4887.41
Online Search,CAM32308 SAWDOSMSNC,2/23/2015,2/25/2015,1,14.40
Online Search,CAM32376 dosg2csl1,2/23/2015,2/25/2015,3,1513.61
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/25/2015,2,71.10
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/25/2015,10,8385.50
Online Search,CAM32307 SAWDOSG2C,2/23/2015,2/26/2015,1,69.09
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/26/2015,1,1216.64
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/26/2015,8,2226.77
Online Search,CAM32308 SAWDOSMSNC,2/23/2015,2/27/2015,2,2765.68
Online Search,CAM32376 dosg2csl1,2/23/2015,2/27/2015,1,25.42
Online Search,CAM32380 dosmsncsl1,2/23/2015,2/27/2015,1,15.34
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,2/27/2015,3,3105.69
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/27/2015,8,7591.42
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,2/28/2015,8,2193.12
Online Search,CAM32376 dosg2csl1,2/23/2015,3/1/2015,4,116.10
Online Search,CAM32380 dosmsncsl1,2/23/2015,3/1/2015,2,1530.41
Online Shopping,CAM33953 SAWDOFG2C,2/23/2015,3/1/2015,1,1452.43
Online Shopping,CAM33966 dofg2cfeed1,2/23/2015,3/1/2015,17,10814.92
Online Shopping,CAM33968 dofpgcfeed1,2/23/2015,3/1/2015,1,44.79
Online Search,CAM32376 dosg2csl1,3/2/2015,3/2/2015,3,1903.17
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/2/2015,1,1893.29
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/2/2015,2,3572.28
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/2/2015,13,4315.39
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/2/2015,1,214.32
Online Search,CAM46039 DOSG2CSL10,3/2/2015,3/2/2015,2,1951.30
Online Search,CAM32376 dosg2csl1,3/2/2015,3/3/2015,1,65.15
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/3/2015,1,44.98
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/3/2015,1,1174.56
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/3/2015,5,5738.13
Online Search,CAM32376 dosg2csl1,3/2/2015,3/4/2015,3,243.19
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/4/2015,2,79.30
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/4/2015,2,3299.61
Online Shopping,CAM33956 SAWDOFPGC,3/2/2015,3/4/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/4/2015,14,8229.71
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/4/2015,2,638.17
Online Shopping,CAM33972 dofszcfeed1,3/2/2015,3/4/2015,1,107.17
Online Search,CAM32307 SAWDOSG2C,3/2/2015,3/5/2015,1,.00
Online Search,CAM32376 dosg2csl1,3/2/2015,3/5/2015,4,475.89
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/5/2015,3,2136.66
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/5/2015,1,425.93
Online Shopping,CAM33955 SAWDOFNEXTC,3/2/2015,3/5/2015,1,577.14
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/5/2015,10,6250.48
Online Search,CAM46039 DOSG2CSL10,3/2/2015,3/5/2015,1,1038.96
Online Search,CAM32376 dosg2csl1,3/2/2015,3/6/2015,3,373.36
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/6/2015,1,530.19
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/6/2015,14,2438.19
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/6/2015,1,3881.96
Online Search,CAM32376 dosg2csl1,3/2/2015,3/7/2015,1,1991.72
Online Search,CAM32380 dosmsncsl1,3/2/2015,3/7/2015,1,10.69
Online Shopping,CAM33953 SAWDOFG2C,3/2/2015,3/7/2015,1,2352.93
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/7/2015,7,4539.27
Online Search,CAM32307 SAWDOSG2C,3/2/2015,3/8/2015,1,2121.81
Online Search,CAM32376 dosg2csl1,3/2/2015,3/8/2015,3,4102.73
Online Shopping,CAM33966 dofg2cfeed1,3/2/2015,3/8/2015,13,11730.55
Online Shopping,CAM33968 dofpgcfeed1,3/2/2015,3/8/2015,1,1158.94
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/9/2015,1,75.47
Online Search,CAM32376 dosg2csl1,3/9/2015,3/9/2015,1,63.99
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/9/2015,2,938.37
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/9/2015,1,2139.04
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/9/2015,6,1745.26
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/9/2015,1,42.50
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/10/2015,2,186.51
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/10/2015,1,32.92
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/10/2015,3,1227.17
Online Shopping,CAM33956 SAWDOFPGC,3/9/2015,3/10/2015,1,3220.98
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/10/2015,4,2898.22
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/10/2015,1,57.77
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/11/2015,1,.00
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/11/2015,1,1378.91
Online Search,CAM32376 dosg2csl1,3/9/2015,3/11/2015,3,535.22
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/11/2015,1,16.20
Online Shopping,CAM33955 SAWDOFNEXTC,3/9/2015,3/11/2015,1,1633.91
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/11/2015,7,4318.79
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/12/2015,1,211.39
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/12/2015,2,2009.45
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/12/2015,2,2240.37
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/12/2015,3,236.89
Online Shopping,CAM33968 dofpgcfeed1,3/9/2015,3/12/2015,1,62.04
Online Search,CAM32307 SAWDOSG2C,3/9/2015,3/13/2015,1,1280.47
Online Search,CAM32376 dosg2csl1,3/9/2015,3/13/2015,2,1715.88
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/13/2015,1,118.76
Online Shopping,CAM33960 SAWDOFSZC,3/9/2015,3/13/2015,1,264.56
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/13/2015,10,2874.09
Online Shopping,CAM33967 dofnextcfeed1,3/9/2015,3/13/2015,1,3673.84
Online Shopping,CAM33972 dofszcfeed1,3/9/2015,3/13/2015,1,116.59
Online Search,CAM32376 dosg2csl1,3/9/2015,3/14/2015,2,145.93
Online Search,CAM32380 dosmsncsl1,3/9/2015,3/14/2015,1,70.77
Online Shopping,CAM33953 SAWDOFG2C,3/9/2015,3/14/2015,1,2159.03
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/14/2015,6,4879.27
Online Search,CAM32308 SAWDOSMSNC,3/9/2015,3/15/2015,1,566.41
Online Shopping,CAM33966 dofg2cfeed1,3/9/2015,3/15/2015,1,2548.93
