Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33968 dofpgcfeed1,7/13/2015,7/18/2015,1,3451.00
Online Shopping,CAM33972 dofszcfeed1,7/13/2015,7/18/2015,1,118.14
Online Search,CAM32376 dosg2csl1,7/13/2015,7/19/2015,3,3258.74
Online Search,CAM32380 dosmsncsl1,7/13/2015,7/19/2015,1,696.77
Online Shopping,CAM33966 dofg2cfeed1,7/13/2015,7/19/2015,4,5398.85
Online Shopping,CAM33968 dofpgcfeed1,7/13/2015,7/19/2015,1,1710.93
Online Search,CAM32376 dosg2csl1,7/20/2015,7/20/2015,1,18.66
Online Search,CAM32380 dosmsncsl1,7/20/2015,7/20/2015,2,1963.65
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/20/2015,2,2922.59
Online Shopping,CAM33968 dofpgcfeed1,7/20/2015,7/20/2015,2,4979.85
Online Shopping,CAM33972 dofszcfeed1,7/20/2015,7/20/2015,1,115.93
Online Search,CAM32376 dosg2csl1,7/20/2015,7/21/2015,1,33.64
Online Search,CAM32380 dosmsncsl1,7/20/2015,7/21/2015,1,18.88
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/21/2015,2,2307.55
Online Shopping,CAM33972 dofszcfeed1,7/20/2015,7/21/2015,1,54.10
Online Shopping,CAM33953 SAWDOFG2C,7/20/2015,7/22/2015,1,11.58
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/22/2015,1,16.94
Online Shopping,CAM33972 dofszcfeed1,7/20/2015,7/22/2015,1,60.17
Online Search,CAM32380 dosmsncsl1,7/20/2015,7/23/2015,1,18.98
Online Shopping,CAM33953 SAWDOFG2C,7/20/2015,7/23/2015,2,2170.05
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/23/2015,3,3127.93
Online Search,CAM32376 dosg2csl1,7/20/2015,7/24/2015,1,42.20
Online Search,CAM32380 dosmsncsl1,7/20/2015,7/24/2015,1,254.51
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/24/2015,2,2586.34
Online Shopping,CAM33967 dofnextcfeed1,7/20/2015,7/24/2015,1,117.42
Online Search,CAM32376 dosg2csl1,7/20/2015,7/25/2015,2,34.37
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/25/2015,4,1874.50
Online Search,CAM32376 dosg2csl1,7/20/2015,7/26/2015,2,72.09
Online Shopping,CAM33966 dofg2cfeed1,7/20/2015,7/26/2015,3,2702.02
Online Shopping,CAM33968 dofpgcfeed1,7/20/2015,7/26/2015,1,2212.75
Online Shopping,CAM33972 dofszcfeed1,7/20/2015,7/26/2015,2,122.52
Online Search,CAM32308 SAWDOSMSNC,7/27/2015,7/27/2015,1,1903.04
Online Search,CAM32376 dosg2csl1,7/27/2015,7/27/2015,1,66.55
Online Search,CAM32380 dosmsncsl1,7/27/2015,7/27/2015,2,2598.69
Online Shopping,CAM33955 SAWDOFNEXTC,7/27/2015,7/27/2015,1,1145.44
Online Shopping,CAM33966 dofg2cfeed1,7/27/2015,7/27/2015,4,3785.00
Online Shopping,CAM33972 dofszcfeed1,7/27/2015,7/27/2015,2,107.35
Online Search,CAM32376 dosg2csl1,7/27/2015,7/28/2015,1,17.66
Online Search,CAM32380 dosmsncsl1,7/27/2015,7/28/2015,1,595.95
Online Shopping,CAM33966 dofg2cfeed1,7/27/2015,7/28/2015,2,1403.96
Online Shopping,CAM33968 dofpgcfeed1,7/27/2015,7/28/2015,1,1694.94
Online Shopping,CAM33972 dofszcfeed1,7/27/2015,7/28/2015,1,117.69
