Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,1386.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,109.875
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,1386.75
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,74.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,119.25
Bowflex Brand,Bowflex HVT,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,1536.75
Bowflex Brand,Bowflex HVT,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,111.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,248.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,164.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,149.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/9/2017,0,164.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,149.25
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,119.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1911.75
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,.00
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/10/2017,1,1974.25
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/10/2017,0,186.75
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/10/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,299.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,149.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,119.25
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/10/2017,0,15.233
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/10/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48986 ICAOSGCESL12,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Online Search,CAM48986 ICAOSGCESL12,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,11/6/2017,11/10/2017,0,.00
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,11/6/2017,11/10/2017,0,18.743
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/10/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,96.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,0,119.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/10/2017,1,1311.75
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/10/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/10/2017,1,299.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,109.875
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/11/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/11/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/11/2017,0,119.25
Bowflex HVT,Bowflex HVT,Online Social,CAM51542 ICAOXFBHSCODE2,Social Code,Web,11/6/2017,11/11/2017,1,1536.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,96.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,119.25
Bowflex Max Trainer,Bowflex HVT,Short Form,CAM52188 IFC*N60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,1,1536.75
Bowflex Max Trainer,Bowflex HVT,Short Form,CAM52188 IFC*N60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,0,186.75
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,1,330.953
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,0,109.875
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,0,120.923
Bowflex Max Trainer,Bowflex Home Gyms,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,0,74.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,1,1874.25
Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/11/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,299.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,330.953
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,109.875
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,149.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,0,119.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,299.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,126.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,1386.75
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,1649.25
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,186.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,11/6/2017,11/11/2017,1,330.953
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,11/6/2017,11/11/2017,0,120.923
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,11/6/2017,11/11/2017,0,109.875
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,11/6/2017,11/11/2017,0,59.25
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/11/2017,1,1536.75
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,1,1911.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,171.75
Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/11/2017,0,119.25
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1649.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52539 GRITN60*BITBFTIC,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,1,1311.75
Bowflex Max Trainer,Treadclimber,Short Form,CAM52539 GRITN60*BITBFTIC,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52539 GRITN60*BITBFTIC,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,0,149.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,299.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,120.923
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,109.875
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,330.953
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM48231 ICAOXFBDSCODE002,Social Code,Web,11/6/2017,11/12/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Brand,Bowflex HVT,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1536.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1911.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,171.75
Bowflex Max Trainer,Treadclimber,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Max Trainer,Online Display,CAM48700 SAWDODSPTD,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,1,974.25
Bowflex Selecttech Dumbbells,Treadclimber,Online Display,CAM48700 SAWDODSPTD,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,0,74.25
Bowflex Selecttech Dumbbells,Bowflex Max Trainer,Online Display,CAM48700 SAWDODSPTD,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,0,119.25
Bowflex Selecttech Dumbbells,Bowflex Max Trainer,Online Display,CAM48700 SAWDODSPTD,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,0,66.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,299.25
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/12/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/12/2017,0,.00
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/12/2017,0,126.75
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/12/2017,1,299.25
Treadclimber,Bowflex HVT,Online Display,CAM47235 SAWDODCTOT,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/12/2017,1,1536.75
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/12/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/12/2017,0,96.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,1,524.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,0,164.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,1,1911.75
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,0,.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/12/2017,0,26.233
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,330.953
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,120.923
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,109.875
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1386.75
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,1,1911.75
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/12/2017,0,.00
