Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,10/28/2014,5,1178.42
Online Shopping,CAM33967 dofnextcfeed1,10/27/2014,10/28/2014,1,87.05
Online Shopping,CAM44449 SAWDOFCATC,10/27/2014,10/28/2014,1,2902.60
Un-Sourced,CAM33953 SAWDOFG2C,10/27/2014,10/28/2014,1,2071.764
- None -,CAM32307 SAWDOSG2C,10/27/2014,10/29/2014,1,.00
- None -,CAM32308 SAWDOSMSNC,10/27/2014,10/29/2014,1,40.41
OBC,CAM33953 SAWDOFG2C,10/27/2014,10/29/2014,2,5564.974
Online Search,CAM32376 dosg2csl1,10/27/2014,10/29/2014,1,76.74
Online Search,CAM32380 dosmsncsl1,10/27/2014,10/29/2014,4,2318.63
Online Shopping,CAM33953 SAWDOFG2C,10/27/2014,10/29/2014,1,3458.77
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,10/29/2014,6,1401.51
Online Shopping,CAM33972 dofszcfeed1,10/27/2014,10/29/2014,1,179.62
- None -,CAM33953 SAWDOFG2C,10/27/2014,10/30/2014,1,.00
Online Search,CAM32376 dosg2csl1,10/27/2014,10/30/2014,1,116.86
Online Search,CAM32380 dosmsncsl1,10/27/2014,10/30/2014,2,1832.46
Online Shopping,CAM33953 SAWDOFG2C,10/27/2014,10/30/2014,1,2907.58
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,10/30/2014,4,706.05
Online Shopping,CAM33968 dofpgcfeed1,10/27/2014,10/30/2014,2,1137.19
- None -,CAM32307 SAWDOSG2C,10/27/2014,10/31/2014,1,.00
Online Search,CAM32376 dosg2csl1,10/27/2014,10/31/2014,3,1612.44
Online Search,CAM32380 dosmsncsl1,10/27/2014,10/31/2014,2,698.72
Online Search,CAM33142 SAWDOSG2CMOBILE,10/27/2014,10/31/2014,1,1180.35
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,10/31/2014,7,1839.55
Online Search,CAM32376 dosg2csl1,10/27/2014,11/1/2014,2,148.09
Online Search,CAM32380 dosmsncsl1,10/27/2014,11/1/2014,3,3354.01
Online Shopping,CAM33953 SAWDOFG2C,10/27/2014,11/1/2014,2,2273.06
Online Shopping,CAM33960 SAWDOFSZC,10/27/2014,11/1/2014,1,1053.95
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,11/1/2014,6,1671.33
Electronic - UnSourced,CAM32308 SAWDOSMSNC,10/27/2014,11/2/2014,1,3134.91
Electronic - UnSourced,CAM33953 SAWDOFG2C,10/27/2014,11/2/2014,1,1627.91
Online Search,CAM32308 SAWDOSMSNC,10/27/2014,11/2/2014,1,530.19
Online Search,CAM32376 dosg2csl1,10/27/2014,11/2/2014,2,91.54
Online Search,CAM32380 dosmsncsl1,10/27/2014,11/2/2014,1,167.68
Online Shopping,CAM33953 SAWDOFG2C,10/27/2014,11/2/2014,2,3220.98
Online Shopping,CAM33956 SAWDOFPGC,10/27/2014,11/2/2014,1,431.92
Online Shopping,CAM33966 dofg2cfeed1,10/27/2014,11/2/2014,9,3866.98
Online Shopping,CAM33972 dofszcfeed1,10/27/2014,11/2/2014,1,965.30
- None -,CAM32307 SAWDOSG2C,11/3/2014,11/3/2014,3,56.40
- None -,CAM32308 SAWDOSMSNC,11/3/2014,11/3/2014,1,75.70
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/3/2014,11/3/2014,1,1172.12
Online Search,CAM32307 SAWDOSG2C,11/3/2014,11/3/2014,1,896.31
Online Search,CAM32308 SAWDOSMSNC,11/3/2014,11/3/2014,1,2799.00
Online Search,CAM32376 dosg2csl1,11/3/2014,11/3/2014,3,4487.44
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/3/2014,2,416.95
Online Shopping,CAM33953 SAWDOFG2C,11/3/2014,11/3/2014,1,245.88
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/3/2014,8,3256.45
- None -,CAM32307 SAWDOSG2C,11/3/2014,11/4/2014,4,608.86
Online Search,CAM32308 SAWDOSMSNC,11/3/2014,11/4/2014,1,316.12
Online Search,CAM32376 dosg2csl1,11/3/2014,11/4/2014,2,1082.26
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/4/2014,2,30.79
Online Shopping,CAM33953 SAWDOFG2C,11/3/2014,11/4/2014,1,120.99
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/4/2014,9,5334.55
Online Shopping,CAM33972 dofszcfeed1,11/3/2014,11/4/2014,1,162.21
- None -,CAM32307 SAWDOSG2C,11/3/2014,11/5/2014,1,19.24
Online Search,CAM32308 SAWDOSMSNC,11/3/2014,11/5/2014,1,117.69
Online Search,CAM32376 dosg2csl1,11/3/2014,11/5/2014,6,3208.25
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/5/2014,3,869.94
Online Shopping,CAM33953 SAWDOFG2C,11/3/2014,11/5/2014,1,431.92
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/5/2014,14,6021.65
Online Shopping,CAM33968 dofpgcfeed1,11/3/2014,11/5/2014,1,640.93
- None -,CAM32307 SAWDOSG2C,11/3/2014,11/6/2014,2,100.25
- None -,CAM32308 SAWDOSMSNC,11/3/2014,11/6/2014,1,38.58
- None -,CAM33953 SAWDOFG2C,11/3/2014,11/6/2014,2,94.71
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/3/2014,11/6/2014,1,261.75
Online Search,CAM32307 SAWDOSG2C,11/3/2014,11/6/2014,1,3202.36
Online Search,CAM32308 SAWDOSMSNC,11/3/2014,11/6/2014,2,3561.63
Online Search,CAM32376 dosg2csl1,11/3/2014,11/6/2014,1,42.17
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/6/2014,3,2017.39
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/6/2014,6,2297.81
Online Shopping,CAM33968 dofpgcfeed1,11/3/2014,11/6/2014,2,296.57
Un-Sourced,CAM33956 SAWDOFPGC,11/3/2014,11/6/2014,1,1018.361
- None -,CAM32308 SAWDOSMSNC,11/3/2014,11/7/2014,1,2214.20
Electronic - UnSourced,CAM32307 SAWDOSG2C,11/3/2014,11/7/2014,1,3442.88
Electronic - UnSourced,CAM38331 SAWDOSG2C412D1,11/3/2014,11/7/2014,1,1231.53
Online Search,CAM32376 dosg2csl1,11/3/2014,11/7/2014,1,210.94
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/7/2014,5,6618.44
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/7/2014,4,3906.77
Online Search,CAM32376 dosg2csl1,11/3/2014,11/8/2014,3,2829.83
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/8/2014,1,142.34
Online Shopping,CAM33953 SAWDOFG2C,11/3/2014,11/8/2014,1,423.94
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/8/2014,4,1935.02
Online Shopping,CAM33972 dofszcfeed1,11/3/2014,11/8/2014,1,37.87
Un-Sourced,CAM33953 SAWDOFG2C,11/3/2014,11/8/2014,1,1620.667
Online Search,CAM32308 SAWDOSMSNC,11/3/2014,11/9/2014,2,2181.11
Online Search,CAM32376 dosg2csl1,11/3/2014,11/9/2014,3,504.10
Online Search,CAM32380 dosmsncsl1,11/3/2014,11/9/2014,8,11468.73
Online Shopping,CAM33966 dofg2cfeed1,11/3/2014,11/9/2014,11,9397.29
Online Shopping,CAM33972 dofszcfeed1,11/3/2014,11/9/2014,1,118.79
- None -,CAM32307 SAWDOSG2C,11/10/2014,11/10/2014,1,.00
- None -,CAM32308 SAWDOSMSNC,11/10/2014,11/10/2014,1,.00
- None -,CAM33953 SAWDOFG2C,11/10/2014,11/10/2014,2,105.55
Catalog,CAM32307 SAWDOSG2C,11/10/2014,11/10/2014,1,3482.85
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/10/2014,11/10/2014,1,375.18
Online Search,CAM32308 SAWDOSMSNC,11/10/2014,11/10/2014,1,1661.92
Online Search,CAM32376 dosg2csl1,11/10/2014,11/10/2014,3,119.22
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/10/2014,2,2380.97
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/10/2014,11,5357.83
Un-Sourced,CAM32308 SAWDOSMSNC,11/10/2014,11/10/2014,1,1111.94
- None -,CAM32308 SAWDOSMSNC,11/10/2014,11/11/2014,1,223.89
- None -,CAM33955 SAWDOFNEXTC,11/10/2014,11/11/2014,1,.00
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/10/2014,11/11/2014,1,1528.931
Online Search,CAM32376 dosg2csl1,11/10/2014,11/11/2014,2,2345.86
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/11/2014,2,3441.85
Online Shopping,CAM33953 SAWDOFG2C,11/10/2014,11/11/2014,1,423.94
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/11/2014,10,2690.73
Online Shopping,CAM33972 dofszcfeed1,11/10/2014,11/11/2014,1,587.43
- None -,CAM33953 SAWDOFG2C,11/10/2014,11/12/2014,2,562.124
Online Search,CAM32308 SAWDOSMSNC,11/10/2014,11/12/2014,1,1068.93
Online Search,CAM32376 dosg2csl1,11/10/2014,11/12/2014,3,2644.23
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/12/2014,3,5778.99
Online Shopping,CAM33960 SAWDOFSZC,11/10/2014,11/12/2014,1,1116.14
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/12/2014,12,7805.65
Short Form,CAM32308 SAWDOSMSNC,11/10/2014,11/12/2014,1,2124.95
Un-Sourced,CAM32308 SAWDOSMSNC,11/10/2014,11/12/2014,1,1603.93
- None -,CAM32307 SAWDOSG2C,11/10/2014,11/13/2014,1,37.90
- None -,CAM32308 SAWDOSMSNC,11/10/2014,11/13/2014,1,46.87
Online Search,CAM32308 SAWDOSMSNC,11/10/2014,11/13/2014,3,4090.40
Online Search,CAM32376 dosg2csl1,11/10/2014,11/13/2014,6,3531.41
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/13/2014,1,283.80
Online Shopping,CAM33953 SAWDOFG2C,11/10/2014,11/13/2014,1,1588.94
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/13/2014,7,2282.49
Catalog,CAM32307 SAWDOSG2C,11/10/2014,11/14/2014,1,1078.67
Online Search,CAM32376 dosg2csl1,11/10/2014,11/14/2014,4,3308.48
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/14/2014,4,4952.14
Online Shopping,CAM33954 SAWDOFBECC,11/10/2014,11/14/2014,1,1115.61
Online Shopping,CAM33960 SAWDOFSZC,11/10/2014,11/14/2014,1,524.57
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/14/2014,4,145.13
Online Shopping,CAM33968 dofpgcfeed1,11/10/2014,11/14/2014,1,1710.93
Un-Sourced,CAM33960 SAWDOFSZC,11/10/2014,11/14/2014,1,3221.20
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/10/2014,11/15/2014,2,2457.16
Online Search,CAM32308 SAWDOSMSNC,11/10/2014,11/15/2014,1,1347.84
Online Search,CAM32376 dosg2csl1,11/10/2014,11/15/2014,4,3317.53
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/15/2014,7,3605.56
Online Shopping,CAM33953 SAWDOFG2C,11/10/2014,11/15/2014,1,10.59
Online Shopping,CAM33956 SAWDOFPGC,11/10/2014,11/15/2014,1,2330.62
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/15/2014,11,10199.04
Online Shopping,CAM33968 dofpgcfeed1,11/10/2014,11/15/2014,1,1344.72
Online Shopping,CAM33972 dofszcfeed1,11/10/2014,11/15/2014,1,26.49
Online Shopping,CAM41242 dofbeccfeed2,11/10/2014,11/15/2014,1,1068.93
- None -,CAM33953 SAWDOFG2C,11/10/2014,11/16/2014,1,1694.94
Catalog,CAM33953 SAWDOFG2C,11/10/2014,11/16/2014,1,38.85
Online Search,CAM32376 dosg2csl1,11/10/2014,11/16/2014,2,1539.57
Online Search,CAM32380 dosmsncsl1,11/10/2014,11/16/2014,8,10020.65
Online Shopping,CAM33966 dofg2cfeed1,11/10/2014,11/16/2014,11,13281.18
Online Shopping,CAM33968 dofpgcfeed1,11/10/2014,11/16/2014,1,1611.43
Online Shopping,CAM33972 dofszcfeed1,11/10/2014,11/16/2014,1,32.30
- None -,CAM32308 SAWDOSMSNC,11/17/2014,11/17/2014,1,19.06
- None -,CAM33953 SAWDOFG2C,11/17/2014,11/17/2014,3,53.39
Catalog,CAM32308 SAWDOSMSNC,11/17/2014,11/17/2014,1,420.15
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/17/2014,11/17/2014,4,7085.246
Online Search,CAM32307 SAWDOSG2C,11/17/2014,11/17/2014,1,32.85
Online Search,CAM32376 dosg2csl1,11/17/2014,11/17/2014,4,749.41
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/17/2014,1,719.27
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/17/2014,11,6850.89
Online Shopping,CAM33972 dofszcfeed1,11/17/2014,11/17/2014,1,27.05
- None -,CAM32308 SAWDOSMSNC,11/17/2014,11/18/2014,1,.00
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/17/2014,11/18/2014,2,4281.70
Online Search,CAM32376 dosg2csl1,11/17/2014,11/18/2014,4,1780.14
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/18/2014,6,3537.01
Online Shopping,CAM33953 SAWDOFG2C,11/17/2014,11/18/2014,1,2405.40
Online Shopping,CAM33954 SAWDOFBECC,11/17/2014,11/18/2014,1,1073.51
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/18/2014,6,568.39
Online Shopping,CAM33968 dofpgcfeed1,11/17/2014,11/18/2014,1,492.38
Online Shopping,CAM33972 dofszcfeed1,11/17/2014,11/18/2014,1,921.53
Un-Sourced,CAM33953 SAWDOFG2C,11/17/2014,11/18/2014,1,1611.43
- None -,CAM32307 SAWDOSG2C,11/17/2014,11/19/2014,3,91.10
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/17/2014,11/19/2014,2,2252.617
Email - Post Conversion,CAM33953 SAWDOFG2C,11/17/2014,11/19/2014,1,1058.94
Online Search,CAM32376 dosg2csl1,11/17/2014,11/19/2014,1,15.92
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/19/2014,6,4038.28
Online Search,CAM33953 SAWDOFG2C,11/17/2014,11/19/2014,1,1745.144
Online Shopping,CAM33953 SAWDOFG2C,11/17/2014,11/19/2014,2,2046.95
Online Shopping,CAM33955 SAWDOFNEXTC,11/17/2014,11/19/2014,2,2140.88
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/19/2014,9,5436.63
Online Shopping,CAM33967 dofnextcfeed1,11/17/2014,11/19/2014,1,1017.69
Online Shopping,CAM33968 dofpgcfeed1,11/17/2014,11/19/2014,1,3130.92
Un-Sourced,CAM32307 SAWDOSG2C,11/17/2014,11/19/2014,1,1807.22
- None -,CAM32307 SAWDOSG2C,11/17/2014,11/20/2014,1,229.76
- None -,CAM33953 SAWDOFG2C,11/17/2014,11/20/2014,4,179.89
Online Search,CAM32307 SAWDOSG2C,11/17/2014,11/20/2014,1,675.10
Online Search,CAM32376 dosg2csl1,11/17/2014,11/20/2014,3,1617.88
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/20/2014,8,2227.90
Online Shopping,CAM33967 dofnextcfeed1,11/17/2014,11/20/2014,1,63.54
- None -,CAM33953 SAWDOFG2C,11/17/2014,11/21/2014,3,147.57
- None -,CAM33956 SAWDOFPGC,11/17/2014,11/21/2014,1,.00
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/17/2014,11/21/2014,2,3477.29
Online Search,CAM32376 dosg2csl1,11/17/2014,11/21/2014,3,304.98
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/21/2014,4,3470.93
Online Shopping,CAM33953 SAWDOFG2C,11/17/2014,11/21/2014,1,410.57
Online Shopping,CAM33960 SAWDOFSZC,11/17/2014,11/21/2014,1,320.30
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/21/2014,9,4355.87
Online Shopping,CAM41242 dofbeccfeed2,11/17/2014,11/21/2014,1,24.38
Electronic - UnSourced,CAM32307 SAWDOSG2C,11/17/2014,11/22/2014,1,2404.29
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/17/2014,11/22/2014,1,1957.57
OBC,CAM33953 SAWDOFG2C,11/17/2014,11/22/2014,1,2623.89
Online,CAM32307 SAWDOSG2C,11/17/2014,11/22/2014,1,1899.00
Online Search,CAM32376 dosg2csl1,11/17/2014,11/22/2014,2,721.58
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/22/2014,4,3256.48
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/22/2014,12,8758.68
Online Shopping,CAM33972 dofszcfeed1,11/17/2014,11/22/2014,1,19.92
Online Shopping,CAM41242 dofbeccfeed2,11/17/2014,11/22/2014,1,69.58
Un-Sourced,CAM32307 SAWDOSG2C,11/17/2014,11/22/2014,1,2552.92
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/17/2014,11/23/2014,1,1302.50
Online Search,CAM32307 SAWDOSG2C,11/17/2014,11/23/2014,1,2031.93
Online Search,CAM32376 dosg2csl1,11/17/2014,11/23/2014,7,3642.05
Online Search,CAM32380 dosmsncsl1,11/17/2014,11/23/2014,3,2305.80
Online Shopping,CAM33966 dofg2cfeed1,11/17/2014,11/23/2014,9,9908.65
- None -,CAM32307 SAWDOSG2C,11/24/2014,11/24/2014,1,.00
- None -,CAM32308 SAWDOSMSNC,11/24/2014,11/24/2014,1,.00
Direct Mail - Promotion,CAM33956 SAWDOFPGC,11/24/2014,11/24/2014,1,1974.96
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/24/2014,11/24/2014,2,1212.26
Online Search,CAM32308 SAWDOSMSNC,11/24/2014,11/24/2014,1,588.00
Online Search,CAM32376 dosg2csl1,11/24/2014,11/24/2014,1,42.24
Online Search,CAM32380 dosmsncsl1,11/24/2014,11/24/2014,2,1627.89
Online Shopping,CAM33953 SAWDOFG2C,11/24/2014,11/24/2014,2,2551.57
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/24/2014,13,6879.79
Online Shopping,CAM33968 dofpgcfeed1,11/24/2014,11/24/2014,1,342.89
Online Shopping,CAM41242 dofbeccfeed2,11/24/2014,11/24/2014,1,1868.93
- None -,CAM32308 SAWDOSMSNC,11/24/2014,11/25/2014,1,1315.21
- None -,CAM33953 SAWDOFG2C,11/24/2014,11/25/2014,1,43.98
Electronic - UnSourced,CAM32307 SAWDOSG2C,11/24/2014,11/25/2014,1,214.92
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/24/2014,11/25/2014,1,1759.661
Online Search,CAM32308 SAWDOSMSNC,11/24/2014,11/25/2014,1,803.27
Online Search,CAM32376 dosg2csl1,11/24/2014,11/25/2014,1,57.94
Online Search,CAM32380 dosmsncsl1,11/24/2014,11/25/2014,1,522.16
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/25/2014,4,1592.92
- None -,CAM32307 SAWDOSG2C,11/24/2014,11/26/2014,3,183.39
- None -,CAM32308 SAWDOSMSNC,11/24/2014,11/26/2014,1,72.09
- None -,CAM33956 SAWDOFPGC,11/24/2014,11/26/2014,1,.00
Online Search,CAM32307 SAWDOSG2C,11/24/2014,11/26/2014,2,3185.30
Online Search,CAM32376 dosg2csl1,11/24/2014,11/26/2014,1,623.27
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/26/2014,7,5770.73
Un-Sourced,CAM32308 SAWDOSMSNC,11/24/2014,11/26/2014,1,3469.46
Online Search,CAM32376 dosg2csl1,11/24/2014,11/27/2014,1,19.06
Online Search,CAM32380 dosmsncsl1,11/24/2014,11/27/2014,3,1996.58
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/27/2014,6,1468.58
- None -,CAM32308 SAWDOSMSNC,11/24/2014,11/28/2014,1,1698.94
- None -,CAM33953 SAWDOFG2C,11/24/2014,11/28/2014,1,594.29
Electronic - UnSourced,CAM32308 SAWDOSMSNC,11/24/2014,11/28/2014,1,1956.69
Online Search,CAM32308 SAWDOSMSNC,11/24/2014,11/28/2014,1,1622.67
Online Search,CAM32376 dosg2csl1,11/24/2014,11/28/2014,4,4379.22
Online Search,CAM32380 dosmsncsl1,11/24/2014,11/28/2014,15,21136.54
Online Shopping,CAM33953 SAWDOFG2C,11/24/2014,11/28/2014,2,3602.71
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/28/2014,11,11325.23
Other - Internal,CAM32308 SAWDOSMSNC,11/24/2014,11/28/2014,1,3007.45
Electronic - UnSourced,CAM33953 SAWDOFG2C,11/24/2014,11/29/2014,1,211.64
Online Search,CAM32307 SAWDOSG2C,11/24/2014,11/29/2014,1,217.91
Online Search,CAM32308 SAWDOSMSNC,11/24/2014,11/29/2014,2,1883.281
Online Search,CAM32376 dosg2csl1,11/24/2014,11/29/2014,3,4100.87
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/29/2014,9,5009.76
Online Shopping,CAM33968 dofpgcfeed1,11/24/2014,11/29/2014,1,790.58
Online Search,CAM32308 SAWDOSMSNC,11/24/2014,11/30/2014,2,2412.61
Online Search,CAM32376 dosg2csl1,11/24/2014,11/30/2014,3,983.28
Online Search,CAM32380 dosmsncsl1,11/24/2014,11/30/2014,4,3308.12
Online Shopping,CAM33966 dofg2cfeed1,11/24/2014,11/30/2014,14,12055.20
Online Shopping,CAM33967 dofnextcfeed1,11/24/2014,11/30/2014,2,2300.65
Online Shopping,CAM33968 dofpgcfeed1,11/24/2014,11/30/2014,1,45.67
Un-Sourced,CAM32308 SAWDOSMSNC,11/24/2014,11/30/2014,1,426.93
