Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33968 dofpgcfeed1,9/7/2015,9/10/2015,1,1730.92
Online Shopping,CAM33972 dofszcfeed1,9/7/2015,9/10/2015,1,204.54
Online Search,CAM32376 dosg2csl1,9/7/2015,9/12/2015,1,119.07
Online Search,CAM32380 dosmsncsl1,9/7/2015,9/12/2015,1,92.16
Online Shopping,CAM33966 dofg2cfeed1,9/7/2015,9/12/2015,4,1530.05
Online Shopping,CAM33968 dofpgcfeed1,9/7/2015,9/12/2015,2,4035.43
Online Search,CAM32376 dosg2csl1,9/7/2015,9/13/2015,2,91.05
Online Search,CAM32380 dosmsncsl1,9/7/2015,9/13/2015,2,1085.64
Online Shopping,CAM33966 dofg2cfeed1,9/7/2015,9/13/2015,2,1977.64
Online Shopping,CAM33967 dofnextcfeed1,9/7/2015,9/13/2015,1,1092.41
Online Shopping,CAM33968 dofpgcfeed1,9/7/2015,9/13/2015,1,1189.67
