Market Channel,Ad ID,Order Week Monday,Date,Count of Orders,Total Revenue
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/17/2015,5,2894.35
Online Search,CAM32376 dosg2csl1,6/15/2015,6/18/2015,2,117.47
Online Shopping,CAM33953 SAWDOFG2C,6/15/2015,6/18/2015,2,1757.48
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/18/2015,8,2505.48
Online Search,CAM46039 DOSG2CSL10,6/15/2015,6/18/2015,1,1077.18
Online Search,CAM32307 SAWDOSG2C,6/15/2015,6/19/2015,1,228.99
Online Search,CAM32380 dosmsncsl1,6/15/2015,6/19/2015,1,116.91
Online Shopping,CAM33953 SAWDOFG2C,6/15/2015,6/19/2015,1,3411.19
Online Shopping,CAM33955 SAWDOFNEXTC,6/15/2015,6/19/2015,1,846.94
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/19/2015,4,2792.21
Online Search,CAM32307 SAWDOSG2C,6/15/2015,6/20/2015,1,39.33
Online Search,CAM32380 dosmsncsl1,6/15/2015,6/20/2015,1,37.02
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/20/2015,5,1438.82
Online Shopping,CAM33968 dofpgcfeed1,6/15/2015,6/20/2015,1,4117.32
Online Search,CAM32376 dosg2csl1,6/15/2015,6/21/2015,1,53.48
Online Search,CAM32380 dosmsncsl1,6/15/2015,6/21/2015,2,988.90
Online Shopping,CAM33966 dofg2cfeed1,6/15/2015,6/21/2015,5,6827.96
Online Shopping,CAM33968 dofpgcfeed1,6/15/2015,6/21/2015,1,1916.22
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/22/2015,3,2472.86
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/22/2015,5,1163.20
Online Shopping,CAM33968 dofpgcfeed1,6/22/2015,6/22/2015,1,1068.93
Online Shopping,CAM33972 dofszcfeed1,6/22/2015,6/22/2015,1,43.44
Online Search,CAM32376 dosg2csl1,6/22/2015,6/23/2015,1,3837.42
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/23/2015,1,107.42
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/23/2015,3,3534.00
Online Shopping,CAM33972 dofszcfeed1,6/22/2015,6/23/2015,1,85.75
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/24/2015,1,8.66
Online Shopping,CAM33953 SAWDOFG2C,6/22/2015,6/24/2015,1,197.81
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/24/2015,3,35.21
Online Search,CAM32307 SAWDOSG2C,6/22/2015,6/25/2015,1,.00
Online Search,CAM32308 SAWDOSMSNC,6/22/2015,6/25/2015,1,58.80
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/25/2015,1,17.21
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/25/2015,4,867.73
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/26/2015,1,47.69
Online Shopping,CAM33953 SAWDOFG2C,6/22/2015,6/26/2015,1,.00
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/26/2015,8,1561.50
Online Search,CAM32307 SAWDOSG2C,6/22/2015,6/27/2015,1,58.73
Online Search,CAM32376 dosg2csl1,6/22/2015,6/27/2015,1,1164.94
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/27/2015,4,4494.44
Online Search,CAM32376 dosg2csl1,6/22/2015,6/28/2015,1,22.80
Online Search,CAM32380 dosmsncsl1,6/22/2015,6/28/2015,1,2358.91
Online Shopping,CAM33966 dofg2cfeed1,6/22/2015,6/28/2015,4,2186.46
