Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
45514356,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1549.00
45514557,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1549.00
45514957,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1549.00
45515257,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
45515257,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,14.99
45515257,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,000-7262 Xtreme 60x48 Mat Boxed,0,99.00
45515257,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,95146 BFX 310# Rod Upgrade,0,.00
45515457,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100358 BFX MAX TRAINER M3,1,1049.00
45515557,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,1539.30
45515557,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,69.30
45515557,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/26/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,149.00
45515760,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,160000 BFX Revolution,1,3198.99
45515760,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,000-4275 BFX Revo 80# Resistance Upgrade,0,113.99
45515760,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,IHA-160000 Revolution Assembly,0,299.00
45515860,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1449.00
45515861,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,1999.00
45515861,Bowflex Max Trainer,Treadclimber,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,.00
45515861,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
45515862,Bowflex Brand,Bowflex Revolution,Online Search,CAM37116 dosg2gsl26,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,160000 BFX Revolution,1,2799.00
45515862,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37116 dosg2gsl26,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
45515962,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,2099.00
45515962,Bowflex Max Trainer,Treadclimber,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,.00
45516063,Bowflex Max Trainer,Bowflex Revolution,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,160000 BFX Revolution,1,2799.00
45516063,Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,.00
45516063,Bowflex Max Trainer,Bowflex Revolution,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/26/2017,000-4275 BFX Revo 80# Resistance Upgrade,0,99.00
45516064,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100131 BFX 552 Dumbbell Kit,1,299.00
45516164,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1549.00
45516264,Bowflex Max Trainer,Results Elliptical,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100506 BFX BXE216 Elliptical,0,1799.00
45516464,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1908.00
45516767,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
45516867,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,1999.00
45516867,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,.00
45517067,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,23.98
45517067,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,95146 BFX 310# Rod Upgrade,0,109.99
45517067,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,001-3661 Tricep Rope,0,44.98
45517167,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,2099.00
45517167,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,209.00
45517167,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,.00
45517367,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100340 BFX 4.1 Bench,0,139.30
45517367,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
45517367,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/26/2017,100406 BFX SELECTTECH 560 STAND,0,104.29
45517467,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1749.00
45517567,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100359 BFX MAX TRAINER M5,1,1938.00
45517567,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
45517767,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,499.00
45517967,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100358 BFX MAX TRAINER M3,1,1049.00
45517967,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,79.00
45517967,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
45518067,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,100469 BFX Max Trainer M7,1,2099.00
45518067,Bowflex Max Trainer,Treadclimber,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,6/26/2017,6/26/2017,10293 TRC Machine Mat,0,.00
45519567,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100469 BFX Max Trainer M7,1,2099.00
45519567,Bowflex Max Trainer,Treadclimber,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45519567,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
45519767,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45519867,Bowflex Max Trainer,Bowflex HVT,Online Search,CAM50722 DOSG2ESL12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,8012884 BFX Dual Mat,0,99.00
45519867,Bowflex Max Trainer,Treadclimber,Online Search,CAM50722 DOSG2ESL12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,002-4640 Complete Yoga & Pilate Workout,0,70.00
45519867,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM50722 DOSG2ESL12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
45519867,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM50722 DOSG2ESL12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100340 BFX 4.1 Bench,0,139.30
45519867,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM50722 DOSG2ESL12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
45519967,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Print,CAM48693 DPEEPRINT15D,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45520169,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100469 BFX Max Trainer M7,1,2099.00
45520169,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45520469,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1499.00
45520469,Bowflex Max Trainer,Treadclimber,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45520670,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
45521081,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,1049.00
45521081,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
45521491,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100469 BFX Max Trainer M7,1,2099.00
45521491,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45521592,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
45521592,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100340 BFX 4.1 Bench,0,139.30
45521592,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
45521692,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45521692,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,129.00
45522223,Bowflex Max Trainer,Bowflex Max Trainer,Print,CAM48175 P1015USWKLYCTINA,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45522533,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51155 GRITN120SOFTXTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45523259,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100457 BFX TC200 TREADCLIMBER,1,2549.00
45523460,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100469 BFX Max Trainer M7,1,2099.00
45523460,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45523775,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
45524200,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45524200,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,6/26/2017,6/27/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
45524205,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100469 BFX Max Trainer M7,1,2349.00
45524205,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100551 Bowflex HVT,1,1999.00
45524728,Bowflex Max Trainer,Results Treadmill,Online Video,CAM49985 SAWDOVGENESISE,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100507 BFX BXT216 Treadmill,0,2048.00
45524728,Bowflex Max Trainer,Results Treadmill,Online Video,CAM49985 SAWDOVGENESISE,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
45524728,Bowflex Max Trainer,Bowflex HVT,Online Video,CAM49985 SAWDOVGENESISE,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,8012884 BFX Dual Mat,0,108.99
45524832,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
45524839,Bowflex Home Gyms,,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,6/26/2017,6/27/2017,"SERVICE - DIAGNOSTIC/REPEAT VISIT Technician Visit, no parts ordered",0,.00
45525041,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,999.00
45525145,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
45525145,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100358-PS5 M3 Protection Plan - 5 years (90 Days),0,109.00
45525355,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,1049.00
45525464,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,95146 BFX 310# Rod Upgrade,0,109.99
45525873,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1449.00
45525873,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
45525875,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,1049.00
45525875,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
45526079,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/27/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
45526184,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
45526184,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100405-PS1 BST560 Protection Plan - 1 yr parts/2 yrs electr (90 days),0,39.00
45526184,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
45526184,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51236 FOXNN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100340 BFX 4.1 Bench,0,139.30
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,100334 BFX XTREME 2SE HOME GYM,1,1119.30
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,95146 BFX 310# Rod Upgrade,0,69.30
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,10.49
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,001-3661 Tricep Rope,0,24.49
45526189,Bowflex Brand,Bowflex Catalog,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,004-5545 Bowflex Ab Ball,0,28.00
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,001-3354 Gym Style Ab Crunch Attachment,0,139.99
45526189,Bowflex Brand,Bowflex Home Gyms,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,001-3381 Preacher Curl Attach  Xtr X2,0,97.99
45526189,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,6/26/2017,6/27/2017,100131 BFX 552 Dumbbell Kit,1,209.30
45526196,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1449.00
45526196,Bowflex Max Trainer,Treadclimber,Short Form,CAM51221 LAFFN60*SOFTYTIC,TouchPoint Integrated Communications,Call Center Internal,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,.00
45526197,Treadclimber,Treadclimber,Online Search,CAM37655 dosbitsl10,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
45526301,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100551 Bowflex HVT,1,1799.00
45526301,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100551-PS3 HVT Protection Plan - 3 Years (90 days),0,139.00
45526301,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
45526604,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45526604,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
45526617,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45526621,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM34643 dodg2ddl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
45526953,Bowflex Brand,Bowflex Max Trainer,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,1049.00
45527059,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
45527067,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,6/26/2017,6/27/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,209.00
45527548,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,100359 BFX MAX TRAINER M5,1,1549.00
45527548,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,6/26/2017,6/27/2017,10293 TRC Machine Mat,0,99.00
45527680,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,100358 BFX MAX TRAINER M3,1,1049.00
45527680,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,6/26/2017,6/27/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,79.00
45528283,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
45528385,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
45528385,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
45528385,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100340 BFX 4.1 Bench,0,139.30
45529296,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,6/26/2017,6/27/2017,100131 BFX 552 Dumbbell Kit,1,299.00
