Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
44778522,Bowflex Brand,Bowflex Max Trainer,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44778522,Bowflex Brand,Treadclimber,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44778522,Bowflex Brand,Bowflex Max Trainer,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,5/31/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,139.00
44778523,Bowflex Max Trainer,Treadclimber,Online Display,CAM50713 DODG2EDL2,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44778523,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50713 DODG2EDL2,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44778623,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44778623,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44778925,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44779125,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,108.99
44779226,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44779226,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44779226,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44779529,Bowflex Brand,Bowflex HVT,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,5/29/2017,5/31/2017,100551 Bowflex HVT,1,1799.00
44779544,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44779544,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44779544,Bowflex Max Trainer,Treadclimber,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44779544,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44779630,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44779732,Bowflex Brand,Bowflex HVT,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100551 Bowflex HVT,1,1799.00
44779932,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44780032,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,93067 LUBE N WALK TREAD LUBE KIT,0,18.98
44780132,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44780132,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,69.00
44780237,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100340 BFX 4.1 Bench,0,139.30
44780237,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44780237,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.39
44780439,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44780539,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44780641,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44780943,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44780943,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
44781045,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44781045,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44781147,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44781248,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44781248,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100340 BFX 4.1 Bench,0,139.30
44781248,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44781359,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44781363,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44781470,Bowflex Brand,Bowflex Max Trainer,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44781470,Bowflex Brand,Treadclimber,Online Social,CAM50565 DOXFBBRESPONSE,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44781572,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM47809 SAWDODFBKE,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44781572,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM47809 SAWDODFBKE,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44781674,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44781674,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44781680,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44781680,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,159.00
44781790,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44781792,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51188 SPKEN60*MXMEXTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44781893,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1119.30
44781898,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,119.00
44781904,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44781904,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44781907,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,.00
44782008,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44782008,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,159.00
44782009,Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44782313,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44782513,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44782614,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100457 BFX TC200 TREADCLIMBER,1,2599.00
44782614,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100457-PS5 TC200 Protection Plan - 5 Years (90 Days),0,299.00
44782614,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
44782714,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44782714,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,69.00
44782817,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44782817,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44782817,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,5/29/2017,5/31/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44782818,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44782919,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM34643 dodg2ddl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.39
44782919,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM34643 dodg2ddl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100340 BFX 4.1 Bench,0,139.30
44782919,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM34643 dodg2ddl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44783022,Bowflex Max Trainer,Bowflex Catalog,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,004-5545 Bowflex Ab Ball,0,49.99
44783022,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,2349.00
44783125,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44783227,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44783330,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44783431,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
44783531,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100507 BFX BXT216 Treadmill,0,2048.00
44783531,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
44783531,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,8012884 BFX Dual Mat,0,108.99
44783631,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44783631,Bowflex Max Trainer,Treadclimber,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44783835,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44783835,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44783835,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44783935,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50971 TNT*N60*MXMEMTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44783935,Bowflex Max Trainer,Treadclimber,Short Form,CAM50971 TNT*N60*MXMEMTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44783935,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50971 TNT*N60*MXMEMTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44783935,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM50971 TNT*N60*MXMEMTIC,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,199.00
44783936,Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
44784039,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44784039,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44784142,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44784142,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44784450,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1539.30
44784450,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,69.30
44784450,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44784450,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,5/29/2017,5/31/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,139.00
44784452,Bowflex Brand,Bowflex HVT,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,5/31/2017,100551 Bowflex HVT,1,1799.00
44784452,Bowflex Brand,Bowflex HVT,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,5/29/2017,5/31/2017,100551-PS3 HVT Protection Plan - 3 Years (90 days),0,139.00
44784453,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44784453,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,69.00
44784453,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
44784553,Bowflex Brand,Bowflex Revolution,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,160000 BFX Revolution,1,2599.00
44784553,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
44784867,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44784867,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
44784970,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44784970,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,119.00
44784970,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
44784970,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100340 BFX 4.1 Bench,0,139.30
44784970,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
44784970,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,"10172 BFX 79x37"" Mat",0,99.00
44785072,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44785072,Bowflex Brand,Treadclimber,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44785072,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
44785174,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44785174,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44785275,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44785276,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44785276,Bowflex Max Trainer,Treadclimber,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44785488,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44785488,Bowflex Max Trainer,Treadclimber,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44785592,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,100469 BFX Max Trainer M7,1,1999.00
44785592,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,10293 TRC Machine Mat,0,.00
44785592,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,100551 Bowflex HVT,1,1799.00
44785592,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,8012884 BFX Dual Mat,0,.00
44785592,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,8005105 MAX TRAINER MEN'S T-SHIRT - M,0,39.98
44785592,Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,003-4173 Bfx Camelbak Btl (BPA Free)blk,0,13.99
44785592,Bowflex Brand,Bowflex Catalog,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,003-4172 Bfx Camelbak Btl (BPA Free)red,0,13.99
44785592,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,5/29/2017,5/31/2017,003-4182 Bowflex Towel,0,27.98
44785798,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100358 BFX MAX TRAINER M3,1,999.00
44785798,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,5/29/2017,5/31/2017,100358-PS3 M3 Protection Plan - 3 years (90 Days),0,69.00
44785945,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
44785946,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,Web,5/29/2017,5/31/2017,100359 BFX MAX TRAINER M5,1,1449.00
