Internal ID;fileid;foldername;parentfolder;filename;folderid;parentid
13171;2498361;Backup;APLL Update;NS APLL-Mon Apr 04 2016 11:34:55 GMT-0700 (PDT).txt;13171;13170
13171;2498466;Backup;APLL Update;NS APLL-Mon Apr 04 2016 11:36:55 GMT-0700 (PDT).txt;13171;13170
13171;2498567;Backup;APLL Update;NS APLL-Mon Apr 04 2016 11:38:17 GMT-0700 (PDT).txt;13171;13170
13171;5334075;Backup;APLL Update;NS APLL-Mon Apr 10 2017 10:49:06 GMT-0700 (PDT).txt;13171;13170
13171;5334175;Backup;APLL Update;NS APLL-Mon Apr 10 2017 10:49:57 GMT-0700 (PDT).txt;13171;13170
13171;5334382;Backup;APLL Update;NS APLL-Mon Apr 10 2017 11:10:23 GMT-0700 (PDT).txt;13171;13170
13171;5334485;Backup;APLL Update;NS APLL-Mon Apr 10 2017 11:23:09 GMT-0700 (PDT).txt;13171;13170
13171;5334585;Backup;APLL Update;NS APLL-Mon Apr 10 2017 11:23:44 GMT-0700 (PDT).txt;13171;13170
13171;2543673;Backup;APLL Update;NS APLL-Mon Apr 11 2016 11:33:59 GMT-0700 (PDT).txt;13171;13170
13171;2543773;Backup;APLL Update;NS APLL-Mon Apr 11 2016 11:35:28 GMT-0700 (PDT).txt;13171;13170
13171;2543874;Backup;APLL Update;NS APLL-Mon Apr 11 2016 11:36:30 GMT-0700 (PDT).txt;13171;13170
13171;5387402;Backup;APLL Update;NS APLL-Mon Apr 17 2017 10:49:52 GMT-0700 (PDT).txt;13171;13170
13171;5387301;Backup;APLL Update;NS APLL-Mon Apr 17 2017 10:50:41 GMT-0700 (PDT).txt;13171;13170
13171;5387505;Backup;APLL Update;NS APLL-Mon Apr 17 2017 10:51:32 GMT-0700 (PDT).txt;13171;13170
13171;5387605;Backup;APLL Update;NS APLL-Mon Apr 17 2017 10:52:30 GMT-0700 (PDT).txt;13171;13170
13171;5387705;Backup;APLL Update;NS APLL-Mon Apr 17 2017 10:52:44 GMT-0700 (PDT).txt;13171;13170
13171;2593196;Backup;APLL Update;NS APLL-Mon Apr 18 2016 11:35:39 GMT-0700 (PDT).txt;13171;13170
13171;2593297;Backup;APLL Update;NS APLL-Mon Apr 18 2016 11:37:09 GMT-0700 (PDT).txt;13171;13170
13171;2593397;Backup;APLL Update;NS APLL-Mon Apr 18 2016 11:38:23 GMT-0700 (PDT).txt;13171;13170
13171;5444016;Backup;APLL Update;NS APLL-Mon Apr 24 2017 10:48:14 GMT-0700 (PDT).txt;13171;13170
13171;5444117;Backup;APLL Update;NS APLL-Mon Apr 24 2017 10:49:03 GMT-0700 (PDT).txt;13171;13170
13171;5444017;Backup;APLL Update;NS APLL-Mon Apr 24 2017 10:50:00 GMT-0700 (PDT).txt;13171;13170
13171;5444219;Backup;APLL Update;NS APLL-Mon Apr 24 2017 10:51:00 GMT-0700 (PDT).txt;13171;13170
13171;5444319;Backup;APLL Update;NS APLL-Mon Apr 24 2017 10:51:16 GMT-0700 (PDT).txt;13171;13170
13171;2633004;Backup;APLL Update;NS APLL-Mon Apr 25 2016 10:48:15 GMT-0700 (PDT).txt;13171;13170
13171;2632719;Backup;APLL Update;NS APLL-Mon Apr 25 2016 10:49:32 GMT-0700 (PDT).txt;13171;13170
13171;2633005;Backup;APLL Update;NS APLL-Mon Apr 25 2016 10:50:31 GMT-0700 (PDT).txt;13171;13170
13171;3167590;Backup;APLL Update;NS APLL-Mon Aug 01 2016 10:49:09 GMT-0700 (PDT).txt;13171;13170
13171;3167690;Backup;APLL Update;NS APLL-Mon Aug 01 2016 10:50:25 GMT-0700 (PDT).txt;13171;13170
13171;3167691;Backup;APLL Update;NS APLL-Mon Aug 01 2016 10:52:01 GMT-0700 (PDT).txt;13171;13170
13171;1111435;Backup;APLL Update;NS APLL-Mon Aug 03 2015 11:42:46 GMT-0700 (PDT).txt;13171;13170
13171;1111535;Backup;APLL Update;NS APLL-Mon Aug 03 2015 11:43:20 GMT-0700 (PDT).txt;13171;13170
13171;6351809;Backup;APLL Update;NS APLL-Mon Aug 07 2017 10:48:08 GMT-0700 (PDT).txt;13171;13170
13171;6351910;Backup;APLL Update;NS APLL-Mon Aug 07 2017 10:49:00 GMT-0700 (PDT).txt;13171;13170
13171;6352011;Backup;APLL Update;NS APLL-Mon Aug 07 2017 10:49:52 GMT-0700 (PDT).txt;13171;13170
13171;6352012;Backup;APLL Update;NS APLL-Mon Aug 07 2017 10:50:42 GMT-0700 (PDT).txt;13171;13170
13171;6352113;Backup;APLL Update;NS APLL-Mon Aug 07 2017 10:51:44 GMT-0700 (PDT).txt;13171;13170
13171;3205254;Backup;APLL Update;NS APLL-Mon Aug 08 2016 10:48:06 GMT-0700 (PDT).txt;13171;13170
13171;3205255;Backup;APLL Update;NS APLL-Mon Aug 08 2016 10:49:20 GMT-0700 (PDT).txt;13171;13170
13171;3205356;Backup;APLL Update;NS APLL-Mon Aug 08 2016 10:50:52 GMT-0700 (PDT).txt;13171;13170
13171;3205357;Backup;APLL Update;NS APLL-Mon Aug 08 2016 10:50:57 GMT-0700 (PDT).txt;13171;13170
13171;1127510;Backup;APLL Update;NS APLL-Mon Aug 10 2015 11:34:32 GMT-0700 (PDT).txt;13171;13170
13171;1127610;Backup;APLL Update;NS APLL-Mon Aug 10 2015 11:35:20 GMT-0700 (PDT).txt;13171;13170
13171;6424584;Backup;APLL Update;NS APLL-Mon Aug 14 2017 10:49:55 GMT-0700 (PDT).txt;13171;13170
13171;6424684;Backup;APLL Update;NS APLL-Mon Aug 14 2017 10:50:48 GMT-0700 (PDT).txt;13171;13170
13171;6424784;Backup;APLL Update;NS APLL-Mon Aug 14 2017 10:51:40 GMT-0700 (PDT).txt;13171;13170
13171;6424785;Backup;APLL Update;NS APLL-Mon Aug 14 2017 10:52:25 GMT-0700 (PDT).txt;13171;13170
13171;6424884;Backup;APLL Update;NS APLL-Mon Aug 14 2017 10:53:33 GMT-0700 (PDT).txt;13171;13170
13171;3261212;Backup;APLL Update;NS APLL-Mon Aug 15 2016 10:47:49 GMT-0700 (PDT).txt;13171;13170
13171;3261017;Backup;APLL Update;NS APLL-Mon Aug 15 2016 10:49:04 GMT-0700 (PDT).txt;13171;13170
13171;3261018;Backup;APLL Update;NS APLL-Mon Aug 15 2016 10:50:37 GMT-0700 (PDT).txt;13171;13170
13171;3261019;Backup;APLL Update;NS APLL-Mon Aug 15 2016 10:50:43 GMT-0700 (PDT).txt;13171;13170
13171;1143958;Backup;APLL Update;NS APLL-Mon Aug 17 2015 11:34:19 GMT-0700 (PDT).txt;13171;13170
13171;1144058;Backup;APLL Update;NS APLL-Mon Aug 17 2015 11:34:57 GMT-0700 (PDT).txt;13171;13170
13171;6490936;Backup;APLL Update;NS APLL-Mon Aug 21 2017 10:49:01 GMT-0700 (PDT).txt;13171;13170
13171;6491035;Backup;APLL Update;NS APLL-Mon Aug 21 2017 10:49:53 GMT-0700 (PDT).txt;13171;13170
13171;6491036;Backup;APLL Update;NS APLL-Mon Aug 21 2017 10:50:49 GMT-0700 (PDT).txt;13171;13170
13171;6491037;Backup;APLL Update;NS APLL-Mon Aug 21 2017 10:51:37 GMT-0700 (PDT).txt;13171;13170
13171;6491137;Backup;APLL Update;NS APLL-Mon Aug 21 2017 10:52:46 GMT-0700 (PDT).txt;13171;13170
13171;3296573;Backup;APLL Update;NS APLL-Mon Aug 22 2016 10:48:20 GMT-0700 (PDT).txt;13171;13170
13171;3296574;Backup;APLL Update;NS APLL-Mon Aug 22 2016 10:49:43 GMT-0700 (PDT).txt;13171;13170
13171;3296575;Backup;APLL Update;NS APLL-Mon Aug 22 2016 10:51:26 GMT-0700 (PDT).txt;13171;13170
13171;3296576;Backup;APLL Update;NS APLL-Mon Aug 22 2016 10:51:34 GMT-0700 (PDT).txt;13171;13170
13171;1162723;Backup;APLL Update;NS APLL-Mon Aug 24 2015 11:36:08 GMT-0700 (PDT).txt;13171;13170
13171;1162823;Backup;APLL Update;NS APLL-Mon Aug 24 2015 11:36:52 GMT-0700 (PDT).txt;13171;13170
13171;6546480;Backup;APLL Update;NS APLL-Mon Aug 28 2017 11:28:04 GMT-0700 (PDT).txt;13171;13170
13171;6546582;Backup;APLL Update;NS APLL-Mon Aug 28 2017 11:28:54 GMT-0700 (PDT).txt;13171;13170
13171;6546481;Backup;APLL Update;NS APLL-Mon Aug 28 2017 11:29:50 GMT-0700 (PDT).txt;13171;13170
13171;6546482;Backup;APLL Update;NS APLL-Mon Aug 28 2017 11:30:41 GMT-0700 (PDT).txt;13171;13170
13171;6546687;Backup;APLL Update;NS APLL-Mon Aug 28 2017 11:33:03 GMT-0700 (PDT).txt;13171;13170
13171;3325806;Backup;APLL Update;NS APLL-Mon Aug 29 2016 10:48:26 GMT-0700 (PDT).txt;13171;13170
13171;3325906;Backup;APLL Update;NS APLL-Mon Aug 29 2016 10:49:53 GMT-0700 (PDT).txt;13171;13170
13171;3325907;Backup;APLL Update;NS APLL-Mon Aug 29 2016 10:51:16 GMT-0700 (PDT).txt;13171;13170
13171;3325908;Backup;APLL Update;NS APLL-Mon Aug 29 2016 10:51:23 GMT-0700 (PDT).txt;13171;13170
13171;1178072;Backup;APLL Update;NS APLL-Mon Aug 31 2015 11:35:44 GMT-0700 (PDT).txt;13171;13170
13171;1178172;Backup;APLL Update;NS APLL-Mon Aug 31 2015 11:36:33 GMT-0700 (PDT).txt;13171;13170
13171;4160584;Backup;APLL Update;NS APLL-Mon Dec 05 2016 10:55:50 GMT-0800 (PST).txt;13171;13170
13171;4160685;Backup;APLL Update;NS APLL-Mon Dec 05 2016 10:56:41 GMT-0800 (PST).txt;13171;13170
13171;4160785;Backup;APLL Update;NS APLL-Mon Dec 05 2016 10:57:38 GMT-0800 (PST).txt;13171;13170
13171;4160786;Backup;APLL Update;NS APLL-Mon Dec 05 2016 10:58:10 GMT-0800 (PST).txt;13171;13170
13171;1557703;Backup;APLL Update;NS APLL-Mon Dec 07 2015 11:34:32 GMT-0800 (PST).txt;13171;13170
13171;1557806;Backup;APLL Update;NS APLL-Mon Dec 07 2015 11:36:55 GMT-0800 (PST).txt;13171;13170
13171;1557807;Backup;APLL Update;NS APLL-Mon Dec 07 2015 11:37:07 GMT-0800 (PST).txt;13171;13170
13171;4233059;Backup;APLL Update;NS APLL-Mon Dec 12 2016 10:56:44 GMT-0800 (PST).txt;13171;13170
13171;4233060;Backup;APLL Update;NS APLL-Mon Dec 12 2016 10:57:34 GMT-0800 (PST).txt;13171;13170
13171;4233161;Backup;APLL Update;NS APLL-Mon Dec 12 2016 10:58:30 GMT-0800 (PST).txt;13171;13170
13171;4233162;Backup;APLL Update;NS APLL-Mon Dec 12 2016 10:58:58 GMT-0800 (PST).txt;13171;13170
13171;1615142;Backup;APLL Update;NS APLL-Mon Dec 14 2015 11:36:27 GMT-0800 (PST).txt;13171;13170
13171;1615244;Backup;APLL Update;NS APLL-Mon Dec 14 2015 11:38:36 GMT-0800 (PST).txt;13171;13170
13171;1615245;Backup;APLL Update;NS APLL-Mon Dec 14 2015 11:38:47 GMT-0800 (PST).txt;13171;13170
13171;4312756;Backup;APLL Update;NS APLL-Mon Dec 19 2016 10:51:20 GMT-0800 (PST).txt;13171;13170
13171;4312757;Backup;APLL Update;NS APLL-Mon Dec 19 2016 10:52:18 GMT-0800 (PST).txt;13171;13170
13171;4312857;Backup;APLL Update;NS APLL-Mon Dec 19 2016 10:53:21 GMT-0800 (PST).txt;13171;13170
13171;4312858;Backup;APLL Update;NS APLL-Mon Dec 19 2016 10:53:53 GMT-0800 (PST).txt;13171;13170
13171;1670489;Backup;APLL Update;NS APLL-Mon Dec 21 2015 11:38:03 GMT-0800 (PST).txt;13171;13170
13171;1670590;Backup;APLL Update;NS APLL-Mon Dec 21 2015 11:40:11 GMT-0800 (PST).txt;13171;13170
13171;1670591;Backup;APLL Update;NS APLL-Mon Dec 21 2015 11:40:25 GMT-0800 (PST).txt;13171;13170
13171;1671352;Backup;APLL Update;NS APLL-Mon Dec 21 2015 13:04:44 GMT-0800 (PST).txt;13171;13170
13171;1671552;Backup;APLL Update;NS APLL-Mon Dec 21 2015 13:06:04 GMT-0800 (PST).txt;13171;13170
13171;1671553;Backup;APLL Update;NS APLL-Mon Dec 21 2015 13:06:19 GMT-0800 (PST).txt;13171;13170
13171;4385219;Backup;APLL Update;NS APLL-Mon Dec 26 2016 10:52:10 GMT-0800 (PST).txt;13171;13170
13171;4385220;Backup;APLL Update;NS APLL-Mon Dec 26 2016 10:53:09 GMT-0800 (PST).txt;13171;13170
13171;4385319;Backup;APLL Update;NS APLL-Mon Dec 26 2016 10:54:13 GMT-0800 (PST).txt;13171;13170
13171;4385320;Backup;APLL Update;NS APLL-Mon Dec 26 2016 10:54:53 GMT-0800 (PST).txt;13171;13170
13171;1714911;Backup;APLL Update;NS APLL-Mon Dec 28 2015 09:31:18 GMT-0800 (PST).txt;13171;13170
13171;1715138;Backup;APLL Update;NS APLL-Mon Dec 28 2015 09:48:55 GMT-0800 (PST).txt;13171;13170
13171;1715139;Backup;APLL Update;NS APLL-Mon Dec 28 2015 09:49:11 GMT-0800 (PST).txt;13171;13170
13171;1715887;Backup;APLL Update;NS APLL-Mon Dec 28 2015 11:44:39 GMT-0800 (PST).txt;13171;13170
13171;1716219;Backup;APLL Update;NS APLL-Mon Dec 28 2015 12:24:50 GMT-0800 (PST).txt;13171;13170
13171;1716220;Backup;APLL Update;NS APLL-Mon Dec 28 2015 12:25:06 GMT-0800 (PST).txt;13171;13170
13171;2043200;Backup;APLL Update;NS APLL-Mon Feb 01 2016 11:34:25 GMT-0800 (PST).txt;13171;13170
13171;2043301;Backup;APLL Update;NS APLL-Mon Feb 01 2016 11:36:25 GMT-0800 (PST).txt;13171;13170
13171;2043302;Backup;APLL Update;NS APLL-Mon Feb 01 2016 11:37:08 GMT-0800 (PST).txt;13171;13170
13171;4789470;Backup;APLL Update;NS APLL-Mon Feb 06 2017 10:49:30 GMT-0800 (PST).txt;13171;13170
13171;4789371;Backup;APLL Update;NS APLL-Mon Feb 06 2017 10:50:22 GMT-0800 (PST).txt;13171;13170
13171;4789571;Backup;APLL Update;NS APLL-Mon Feb 06 2017 10:51:15 GMT-0800 (PST).txt;13171;13170
13171;4789572;Backup;APLL Update;NS APLL-Mon Feb 06 2017 10:51:46 GMT-0800 (PST).txt;13171;13170
13171;2099451;Backup;APLL Update;NS APLL-Mon Feb 08 2016 11:33:42 GMT-0800 (PST).txt;13171;13170
13171;2099552;Backup;APLL Update;NS APLL-Mon Feb 08 2016 11:35:44 GMT-0800 (PST).txt;13171;13170
13171;2099553;Backup;APLL Update;NS APLL-Mon Feb 08 2016 11:36:12 GMT-0800 (PST).txt;13171;13170
13171;4855164;Backup;APLL Update;NS APLL-Mon Feb 13 2017 10:54:03 GMT-0800 (PST).txt;13171;13170
13171;4855264;Backup;APLL Update;NS APLL-Mon Feb 13 2017 10:54:52 GMT-0800 (PST).txt;13171;13170
13171;4855364;Backup;APLL Update;NS APLL-Mon Feb 13 2017 10:55:47 GMT-0800 (PST).txt;13171;13170
13171;4855365;Backup;APLL Update;NS APLL-Mon Feb 13 2017 10:56:23 GMT-0800 (PST).txt;13171;13170
13171;2153023;Backup;APLL Update;NS APLL-Mon Feb 15 2016 11:34:32 GMT-0800 (PST).txt;13171;13170
13171;2153126;Backup;APLL Update;NS APLL-Mon Feb 15 2016 11:36:34 GMT-0800 (PST).txt;13171;13170
13171;2153127;Backup;APLL Update;NS APLL-Mon Feb 15 2016 11:37:12 GMT-0800 (PST).txt;13171;13170
13171;4912887;Backup;APLL Update;NS APLL-Mon Feb 20 2017 10:50:12 GMT-0800 (PST).txt;13171;13170
13171;4912888;Backup;APLL Update;NS APLL-Mon Feb 20 2017 10:51:02 GMT-0800 (PST).txt;13171;13170
13171;4912987;Backup;APLL Update;NS APLL-Mon Feb 20 2017 10:51:55 GMT-0800 (PST).txt;13171;13170
13171;4913087;Backup;APLL Update;NS APLL-Mon Feb 20 2017 10:52:38 GMT-0800 (PST).txt;13171;13170
13171;2206115;Backup;APLL Update;NS APLL-Mon Feb 22 2016 11:34:04 GMT-0800 (PST).txt;13171;13170
13171;2206217;Backup;APLL Update;NS APLL-Mon Feb 22 2016 11:35:57 GMT-0800 (PST).txt;13171;13170
13171;2206218;Backup;APLL Update;NS APLL-Mon Feb 22 2016 11:36:43 GMT-0800 (PST).txt;13171;13170
13171;4970838;Backup;APLL Update;NS APLL-Mon Feb 27 2017 10:48:57 GMT-0800 (PST).txt;13171;13170
13171;4970940;Backup;APLL Update;NS APLL-Mon Feb 27 2017 10:49:44 GMT-0800 (PST).txt;13171;13170
13171;4970839;Backup;APLL Update;NS APLL-Mon Feb 27 2017 10:50:36 GMT-0800 (PST).txt;13171;13170
13171;4971042;Backup;APLL Update;NS APLL-Mon Feb 27 2017 10:51:30 GMT-0800 (PST).txt;13171;13170
13171;4971470;Backup;APLL Update;NS APLL-Mon Feb 27 2017 11:13:29 GMT-0800 (PST).txt;13171;13170
13171;4971571;Backup;APLL Update;NS APLL-Mon Feb 27 2017 11:13:47 GMT-0800 (PST).txt;13171;13170
13171;4971671;Backup;APLL Update;NS APLL-Mon Feb 27 2017 11:14:06 GMT-0800 (PST).txt;13171;13170
13171;4971771;Backup;APLL Update;NS APLL-Mon Feb 27 2017 11:14:30 GMT-0800 (PST).txt;13171;13170
13171;2261923;Backup;APLL Update;NS APLL-Mon Feb 29 2016 11:36:06 GMT-0800 (PST).txt;13171;13170
13171;2262025;Backup;APLL Update;NS APLL-Mon Feb 29 2016 11:38:11 GMT-0800 (PST).txt;13171;13170
13171;2262026;Backup;APLL Update;NS APLL-Mon Feb 29 2016 11:39:05 GMT-0800 (PST).txt;13171;13170
13171;4450656;Backup;APLL Update;NS APLL-Mon Jan 02 2017 10:55:41 GMT-0800 (PST).txt;13171;13170
13171;4450756;Backup;APLL Update;NS APLL-Mon Jan 02 2017 10:56:32 GMT-0800 (PST).txt;13171;13170
13171;4450856;Backup;APLL Update;NS APLL-Mon Jan 02 2017 10:57:24 GMT-0800 (PST).txt;13171;13170
13171;4450857;Backup;APLL Update;NS APLL-Mon Jan 02 2017 10:57:48 GMT-0800 (PST).txt;13171;13170
13171;1772021;Backup;APLL Update;NS APLL-Mon Jan 04 2016 11:33:55 GMT-0800 (PST).txt;13171;13170
13171;1772126;Backup;APLL Update;NS APLL-Mon Jan 04 2016 11:36:02 GMT-0800 (PST).txt;13171;13170
13171;1772127;Backup;APLL Update;NS APLL-Mon Jan 04 2016 11:36:24 GMT-0800 (PST).txt;13171;13170
13171;4514863;Backup;APLL Update;NS APLL-Mon Jan 09 2017 10:58:53 GMT-0800 (PST).txt;13171;13170
13171;4514964;Backup;APLL Update;NS APLL-Mon Jan 09 2017 11:00:00 GMT-0800 (PST).txt;13171;13170
13171;4515164;Backup;APLL Update;NS APLL-Mon Jan 09 2017 11:02:07 GMT-0800 (PST).txt;13171;13170
13171;4515165;Backup;APLL Update;NS APLL-Mon Jan 09 2017 11:03:00 GMT-0800 (PST).txt;13171;13170
13171;1848106;Backup;APLL Update;NS APLL-Mon Jan 11 2016 09:58:32 GMT-0800 (PST).txt;13171;13170
13171;1848208;Backup;APLL Update;NS APLL-Mon Jan 11 2016 10:01:02 GMT-0800 (PST).txt;13171;13170
13171;1848209;Backup;APLL Update;NS APLL-Mon Jan 11 2016 10:01:32 GMT-0800 (PST).txt;13171;13170
13171;1849133;Backup;APLL Update;NS APLL-Mon Jan 11 2016 11:36:02 GMT-0800 (PST).txt;13171;13170
13171;1849238;Backup;APLL Update;NS APLL-Mon Jan 11 2016 11:37:53 GMT-0800 (PST).txt;13171;13170
13171;1849239;Backup;APLL Update;NS APLL-Mon Jan 11 2016 11:38:09 GMT-0800 (PST).txt;13171;13170
13171;4582882;Backup;APLL Update;NS APLL-Mon Jan 16 2017 10:56:00 GMT-0800 (PST).txt;13171;13170
13171;4582983;Backup;APLL Update;NS APLL-Mon Jan 16 2017 10:56:49 GMT-0800 (PST).txt;13171;13170
13171;4582883;Backup;APLL Update;NS APLL-Mon Jan 16 2017 10:57:45 GMT-0800 (PST).txt;13171;13170
13171;4582884;Backup;APLL Update;NS APLL-Mon Jan 16 2017 10:58:15 GMT-0800 (PST).txt;13171;13170
13171;1924922;Backup;APLL Update;NS APLL-Mon Jan 18 2016 11:34:09 GMT-0800 (PST).txt;13171;13170
13171;1924823;Backup;APLL Update;NS APLL-Mon Jan 18 2016 11:35:58 GMT-0800 (PST).txt;13171;13170
13171;1924824;Backup;APLL Update;NS APLL-Mon Jan 18 2016 11:36:23 GMT-0800 (PST).txt;13171;13170
13171;4658250;Backup;APLL Update;NS APLL-Mon Jan 23 2017 11:06:23 GMT-0800 (PST).txt;13171;13170
13171;4658459;Backup;APLL Update;NS APLL-Mon Jan 23 2017 11:14:38 GMT-0800 (PST).txt;13171;13170
13171;4658559;Backup;APLL Update;NS APLL-Mon Jan 23 2017 11:15:52 GMT-0800 (PST).txt;13171;13170
13171;4658560;Backup;APLL Update;NS APLL-Mon Jan 23 2017 11:16:24 GMT-0800 (PST).txt;13171;13170
13171;1982061;Backup;APLL Update;NS APLL-Mon Jan 25 2016 11:35:58 GMT-0800 (PST).txt;13171;13170
13171;1982162;Backup;APLL Update;NS APLL-Mon Jan 25 2016 11:37:54 GMT-0800 (PST).txt;13171;13170
13171;1982163;Backup;APLL Update;NS APLL-Mon Jan 25 2016 11:38:17 GMT-0800 (PST).txt;13171;13170
13171;4721426;Backup;APLL Update;NS APLL-Mon Jan 30 2017 10:52:50 GMT-0800 (PST).txt;13171;13170
13171;4721325;Backup;APLL Update;NS APLL-Mon Jan 30 2017 10:53:40 GMT-0800 (PST).txt;13171;13170
13171;4721427;Backup;APLL Update;NS APLL-Mon Jan 30 2017 10:54:35 GMT-0800 (PST).txt;13171;13170
13171;4721428;Backup;APLL Update;NS APLL-Mon Jan 30 2017 10:55:07 GMT-0800 (PST).txt;13171;13170
13171;6035859;Backup;APLL Update;NS APLL-Mon Jul 03 2017 10:49:09 GMT-0700 (PDT).txt;13171;13170
13171;6035959;Backup;APLL Update;NS APLL-Mon Jul 03 2017 10:50:02 GMT-0700 (PDT).txt;13171;13170
13171;6036059;Backup;APLL Update;NS APLL-Mon Jul 03 2017 10:50:55 GMT-0700 (PDT).txt;13171;13170
13171;6036060;Backup;APLL Update;NS APLL-Mon Jul 03 2017 10:51:44 GMT-0700 (PDT).txt;13171;13170
13171;6036159;Backup;APLL Update;NS APLL-Mon Jul 03 2017 10:52:28 GMT-0700 (PDT).txt;13171;13170
13171;2960226;Backup;APLL Update;NS APLL-Mon Jul 04 2016 10:47:37 GMT-0700 (PDT).txt;13171;13170
13171;2960032;Backup;APLL Update;NS APLL-Mon Jul 04 2016 10:48:44 GMT-0700 (PDT).txt;13171;13170
13171;2960033;Backup;APLL Update;NS APLL-Mon Jul 04 2016 10:50:05 GMT-0700 (PDT).txt;13171;13170
13171;1044730;Backup;APLL Update;NS APLL-Mon Jul 06 2015 11:35:58 GMT-0700 (PDT).txt;13171;13170
13171;1044829;Backup;APLL Update;NS APLL-Mon Jul 06 2015 11:36:32 GMT-0700 (PDT).txt;13171;13170
13171;6095614;Backup;APLL Update;NS APLL-Mon Jul 10 2017 10:48:53 GMT-0700 (PDT).txt;13171;13170
13171;6095716;Backup;APLL Update;NS APLL-Mon Jul 10 2017 10:49:43 GMT-0700 (PDT).txt;13171;13170
13171;6095818;Backup;APLL Update;NS APLL-Mon Jul 10 2017 10:50:39 GMT-0700 (PDT).txt;13171;13170
13171;6095819;Backup;APLL Update;NS APLL-Mon Jul 10 2017 10:51:31 GMT-0700 (PDT).txt;13171;13170
13171;6095922;Backup;APLL Update;NS APLL-Mon Jul 10 2017 10:52:17 GMT-0700 (PDT).txt;13171;13170
13171;3027622;Backup;APLL Update;NS APLL-Mon Jul 11 2016 10:47:44 GMT-0700 (PDT).txt;13171;13170
13171;3027960;Backup;APLL Update;NS APLL-Mon Jul 11 2016 10:48:57 GMT-0700 (PDT).txt;13171;13170
13171;3027961;Backup;APLL Update;NS APLL-Mon Jul 11 2016 10:50:21 GMT-0700 (PDT).txt;13171;13170
13171;1061483;Backup;APLL Update;NS APLL-Mon Jul 13 2015 12:37:54 GMT-0700 (PDT).txt;13171;13170
13171;1061583;Backup;APLL Update;NS APLL-Mon Jul 13 2015 12:38:43 GMT-0700 (PDT).txt;13171;13170
13171;6162452;Backup;APLL Update;NS APLL-Mon Jul 17 2017 08:18:14 GMT-0700 (PDT).txt;13171;13170
13171;6162552;Backup;APLL Update;NS APLL-Mon Jul 17 2017 08:19:06 GMT-0700 (PDT).txt;13171;13170
13171;6162652;Backup;APLL Update;NS APLL-Mon Jul 17 2017 08:20:01 GMT-0700 (PDT).txt;13171;13170
13171;6162653;Backup;APLL Update;NS APLL-Mon Jul 17 2017 08:20:55 GMT-0700 (PDT).txt;13171;13170
13171;6162852;Backup;APLL Update;NS APLL-Mon Jul 17 2017 08:21:49 GMT-0700 (PDT).txt;13171;13170
13171;6163782;Backup;APLL Update;NS APLL-Mon Jul 17 2017 10:51:37 GMT-0700 (PDT).txt;13171;13170
13171;6163882;Backup;APLL Update;NS APLL-Mon Jul 17 2017 10:52:29 GMT-0700 (PDT).txt;13171;13170
13171;6163982;Backup;APLL Update;NS APLL-Mon Jul 17 2017 10:53:22 GMT-0700 (PDT).txt;13171;13170
13171;6163983;Backup;APLL Update;NS APLL-Mon Jul 17 2017 10:54:12 GMT-0700 (PDT).txt;13171;13170
13171;6164082;Backup;APLL Update;NS APLL-Mon Jul 17 2017 10:54:58 GMT-0700 (PDT).txt;13171;13170
13171;3077518;Backup;APLL Update;NS APLL-Mon Jul 18 2016 10:49:15 GMT-0700 (PDT).txt;13171;13170
13171;3077620;Backup;APLL Update;NS APLL-Mon Jul 18 2016 10:50:25 GMT-0700 (PDT).txt;13171;13170
13171;3077419;Backup;APLL Update;NS APLL-Mon Jul 18 2016 10:51:45 GMT-0700 (PDT).txt;13171;13170
13171;1078450;Backup;APLL Update;NS APLL-Mon Jul 20 2015 11:34:47 GMT-0700 (PDT).txt;13171;13170
13171;1078550;Backup;APLL Update;NS APLL-Mon Jul 20 2015 11:35:25 GMT-0700 (PDT).txt;13171;13170
13171;6228033;Backup;APLL Update;NS APLL-Mon Jul 24 2017 11:08:48 GMT-0700 (PDT).txt;13171;13170
13171;6228133;Backup;APLL Update;NS APLL-Mon Jul 24 2017 11:10:04 GMT-0700 (PDT).txt;13171;13170
13171;6228233;Backup;APLL Update;NS APLL-Mon Jul 24 2017 11:11:15 GMT-0700 (PDT).txt;13171;13170
13171;6228234;Backup;APLL Update;NS APLL-Mon Jul 24 2017 11:12:07 GMT-0700 (PDT).txt;13171;13170
13171;6228334;Backup;APLL Update;NS APLL-Mon Jul 24 2017 11:14:25 GMT-0700 (PDT).txt;13171;13170
13171;3122432;Backup;APLL Update;NS APLL-Mon Jul 25 2016 10:49:27 GMT-0700 (PDT).txt;13171;13170
13171;3122332;Backup;APLL Update;NS APLL-Mon Jul 25 2016 10:50:44 GMT-0700 (PDT).txt;13171;13170
13171;3122533;Backup;APLL Update;NS APLL-Mon Jul 25 2016 10:52:14 GMT-0700 (PDT).txt;13171;13170
13171;1094102;Backup;APLL Update;NS APLL-Mon Jul 27 2015 11:38:30 GMT-0700 (PDT).txt;13171;13170
13171;1094202;Backup;APLL Update;NS APLL-Mon Jul 27 2015 11:39:06 GMT-0700 (PDT).txt;13171;13170
13171;6287189;Backup;APLL Update;NS APLL-Mon Jul 31 2017 10:51:47 GMT-0700 (PDT).txt;13171;13170
