SO-72149564,100406,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,109.875
SO-72149569,100131,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,261.75
SO-72149576,100456,Treadclimber,Treadclimber,Online Shopping,CAM45437 ICAOFG2TFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1649.25
SO-72149588,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149622,710000,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,524.25
SO-72149622,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,164.25
SO-72149661,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149661,IHA-100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,119.25
SO-72149672,100469,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1911.75
SO-72149672,10293,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,.00
SO-72149688,93067,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,15.233
SO-72149701,100405,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,330.953
SO-72149701,100340,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,120.923
SO-72149701,100406,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,109.875
SO-72149705,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149705,100359-PS3,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,96.75
SO-72149704,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45849 ICAOSBCESL9,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149723,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,164.25
SO-72149723,100334,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1236.75
SO-72149723,95146,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,.00
SO-72149723,100405,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,248.25
SO-72149723,100406,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,149.25
SO-72149749,100359,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149761,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149801,100131,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,2,598.50
SO-72149801,100300,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,253.50
SO-72149801,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,328.50
SO-72149808,100469,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1911.75
SO-72149808,10293,Bowflex Max Trainer,Treadclimber,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,.00
SO-72149813,001-7476,Bowflex Brand,Bowflex Revolution,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,199.24
SO-72149814,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149814,100359-PS5,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,149.25
SO-72149814,10293,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,74.25
SO-72149871,100358,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1024.25
SO-72149871,IHA-100358,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,119.25
SO-72149872,100359,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149872,IHA-100359,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,119.25
SO-72149874,100359,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM52185 FOXNN60*M450STIC,TouchPoint Integrated Communications,Call Center Internal,10/30/2017,11/5/2017,1,1311.75
SO-72149899,100359,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149899,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,164.25
SO-72149901,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149912,001-3660,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,44.983
SO-72149912,001-3649,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,26.233
SO-72149912,001-3661,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,41.233
SO-72149912,10071,Bowflex Max Trainer,Bowflex Home Gyms,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,94.24
SO-72149938,001-3661,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,41.233
SO-72149938,95146,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,94.24
SO-72149939,100131,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,379.24
SO-72149955,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,10/30/2017,11/5/2017,1,1386.75
SO-72149979,100359,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1386.75
SO-72149997,100334,Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,1236.75
SO-72149997,95146,Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,.00
SO-72149997,001-3649,Bowflex Max Trainer,Bowflex Home Gyms,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,11.243
SO-72150003,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1386.75
SO-72150042,10293,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,94.24
SO-72150042,100358,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,1024.25
SO-72150042,IHA-100358,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,119.25
SO-72150048,100405,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,1,330.953
SO-72150048,100340,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,120.923
SO-72150048,100406,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,109.875
SO-72150048,100405-PS3,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,10/30/2017,11/5/2017,0,59.25
SO-72150071,100131,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,1,299.25
SO-72150071,100300,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,126.75
SO-72150071,100340,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,10/30/2017,11/5/2017,0,164.25
SO-72150085,100456,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1649.25
SO-72150085,100334,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,1,1236.75
SO-72150085,95146,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,10/30/2017,11/5/2017,0,.00
SO-72150154,100334,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37658 icaosbcgsl5,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1236.75
SO-72150154,95146,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37658 icaosbcgsl5,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,.00
SO-72150276,100359,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,11/6/2017,11/6/2017,1,1386.75
SO-72150358,100469,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,1,1911.75
SO-72150358,100469-PS5,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,0,171.75
SO-72150358,10293,Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/6/2017,0,.00
SO-72150360,160000,Bowflex Brand,Bowflex Revolution,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2699.25
SO-72150360,000-3667,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,.00
SO-72150422,100456,Treadclimber,Treadclimber,Online Social,CAM48221 ICAOXFBTSCODE002,Social Code,Web,11/6/2017,11/6/2017,1,1649.25
SO-72150481,100405,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,330.953
SO-72150481,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,120.923
SO-72150481,100406,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,109.875
SO-72150483,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,1,1386.75
SO-72150563,100469,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2249.25
SO-72150598,95146,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,0,94.24
SO-72150659,100551,Bowflex HVT,Bowflex HVT,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1536.75
SO-72150760,100131,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Other - Agency,CAM44502 001CUSTSERVMAX,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/6/2017,1,299.25
SO-72150902,100358,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,1,1074.25
SO-72150902,100358-PS3,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/6/2017,0,66.75
SO-72150944,100456,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,11/6/2017,11/6/2017,1,1649.25
SO-72150944,100456-PS3,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,11/6/2017,11/6/2017,0,134.25
SO-72150955,10071,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,94.24
SO-72150958,100358,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1024.25
SO-72151003,100457,Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,2399.25
SO-72151053,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,1386.75
SO-72151058,100406,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,109.875
SO-72151058,100340,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,120.923
SO-72151058,100405,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,1,330.945
SO-72151068,001-3660,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/6/2017,0,44.983
SO-72151112,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
SO-72151112,10293,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,11/6/2017,11/7/2017,0,.00
SO-72151265,100469,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1911.75
SO-72151265,10293,Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
SO-72151300,100131,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,299.25
SO-72151317,100405,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,330.953
SO-72151317,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,120.923
SO-72151317,100406,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,109.875
SO-72151452,100469,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1911.75
SO-72151452,10293,Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
SO-72151452,IHA-100469,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,119.25
SO-72151467,100359,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,1386.75
SO-72151470,100358,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1024.25
SO-72151470,IHA-100358,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,119.25
SO-72151496,100131,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,299.25
SO-72151615,100359,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
SO-72151615,100359-PS5,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,11/6/2017,11/7/2017,0,149.25
SO-72151638,100131,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,299.25
SO-72151714,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
SO-72151714,IHA-100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,119.25
SO-72151714,100359-PS3,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,96.75
SO-72151731,100359,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,1,1386.75
SO-72151731,100359-PS5,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,11/6/2017,11/7/2017,0,149.25
SO-72151733,100359,Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,11/6/2017,11/7/2017,1,1386.75
SO-72151797,100358,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,1024.25
SO-72151797,100358-PS3,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,66.75
SO-72151821,95146,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,94.24
SO-72151828,100405,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,1,330.953
SO-72151828,100406,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,109.875
SO-72151828,100340,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,11/6/2017,11/7/2017,0,120.923
SO-72151839,100334,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,1,1236.75
SO-72151839,95146,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,.00
SO-72151839,001-3649,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,Web,11/6/2017,11/7/2017,0,11.243
