SO-71392593|1|14.95||3.95|.00|18.90|14.95|Web|8001183|BFX PUSH UP BARS|Strength : Other Strength : Accessories
SO-71393448||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393448|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393448||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393467|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393471|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393489|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393489|1|99.00||9.99|.00|108.99|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393505|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393516|1|1599.00||150.00|.00|1589.10|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393516||.00|-159.90||||-159.90|Web|Sales Discount||
SO-71393449|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393449||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393449|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393449||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393450|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393450||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393450|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393450||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393463|1|999.00||100.00|-100.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393468|1|129.95||24.95|-24.95|129.95|129.95|Web|100349|BFX UPPERCUT PERFORMANCE PACKAGE|Strength : Other Strength : UpperCut
SO-71393495|1|2199.00||199.99|.00|2398.99|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393518|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393452|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393452||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393452|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71393452|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393452||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393454|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393454|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393455|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393455||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393455|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393455||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393455|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393456|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393472|1|1599.00||169.99|-169.99|1299.00|1599.00|Web|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71393472||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393472|1|99.00||9.99|-9.99|.00|99.00|Web|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71393472||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393465|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393465|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393481|1|899.00||249.99|-249.99|899.00|899.00|Web|100392|NLS E616 ELLIPTICAL|Cardio : Ellipticals : Fixed Stride
SO-71393466|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393466||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393469|1|1599.00||150.00|.00|1649.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393469||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71393500|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393470|1|499.00||59.99|-59.99|499.00|499.00|Call Center|100338|SCH 270 Recumbent Bike|Cardio : Bikes : Recumbent
SO-71393470|1|129.00||.00|.00|129.00|129.00|Call Center|IHA-100338|Schwinn 270 Assembly|Other : Service : In Home Assembly
SO-71393474|1|599.00||129.99|-129.99|549.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71393474||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71393474|1|139.00||19.99|-19.99|139.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71393493|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393493||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393493|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393493||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393514|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393522|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393522||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393531|1|14.99||3.99|.00|18.98|14.99|Web|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393476|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393476||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393476|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393477|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393502|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393478|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393479|1|2999.00||199.99|-199.99|2699.00|2999.00|Call Center|160000|BFX Revolution|Strength : Home Gyms : Spiraflex
SO-71393479||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393479|1|199.00||39.99|-39.99|199.00|199.00|Call Center|001-7476|Revolution Accessory Rack|Strength : Home Gyms : Accessories
SO-71393479|1|99.00||9.99|-9.99|.00|99.00|Call Center|000-3667|"BFX Machine Mat 37.5 x 99.5"""|Strength : Home Gyms : Accessories
SO-71393479||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393479|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10172|"BFX 79x37"" Mat"|Strength : Home Gyms : Accessories
SO-71393479|1|8.99||7.99|-7.99|8.99|8.99|Call Center|000-7183|Revo Handle Kit|Other : Parts
SO-71393479|1|9.99||7.99|-7.99|9.99|9.99|Call Center|17100|Handgrip  Adj (Pair)|Other : Parts
SO-71393479|1|39.99||9.99|-9.99|39.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71393479|1|29.95||5.99|-5.99|29.95|29.95|Call Center|90640|Mult-T-Curl  Tricep Press Bar|Strength : Home Gyms : Accessories
SO-71393479|1|34.99||9.99|-9.99|34.99|34.99|Call Center|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71393479|1|24.99||5.99|-5.99|24.99|24.99|Call Center|000-3675|U2 5 Point Foot Harness|Strength : Home Gyms : Accessories
SO-71393479|1|24.99||8.99|-8.99|24.99|24.99|Call Center|001-3683|Lumbar Support Pad|Strength : Home Gyms : Accessories
SO-71393479|1|299.00||.00|.00|299.00|299.00|Call Center|IHA-160000|Revolution Assembly|Other : Service : In Home Assembly
SO-71393482|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71393483|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393483||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393483|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393485|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393485||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393534|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393534||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393534|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393534||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393487|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393487||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393487|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393488|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393488||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393488|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393488||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393488|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393504|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393513|1|3299.00||199.99|-199.99|2949.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393513||.00|-350.00|.00|.00|.00|-350.00|Web|Sales Discount||
SO-71393513|1|70.00||5.99|-5.99|70.00|70.00|Web|002-4640|Complete Yoga & Pilate Workout|Cardio : TreadClimber : Accessories
SO-71393513|1|14.99||3.99|-3.99|14.99|14.99|Web|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393513|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393513||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393526|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393526|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393526|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393536|1|5.99||7.99|.00|13.98|5.99|Web|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71393491|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393492|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393492||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393492|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393496|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393496||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393496|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393496||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393498|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393498||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393498|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393498||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393515|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393515|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393506|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393507|1|999.00||100.00|-50.00|1049.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393528|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393528||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71393532|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393532||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393532|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393532||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393509|1|99.00||14.99|-14.99|99.00|99.00|Call Center|000-4275|BFX Revo 80# Resistance Upgrade|Strength : Home Gyms : Accessories
SO-71393510|1|999.00||199.99|.00|1198.99|999.00|Call Center|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71393510|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393517|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393517||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393519|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393520|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393520||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393520|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393557|1|2199.00||199.99|-199.99|1899.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393557||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393557|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393557||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393570|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393570||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71393570|1|249.00||.00|.00|249.00|249.00|Web|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71393570|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393570||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393521|1|1599.00||169.99|-169.99|1299.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71393521||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393521|1|99.00||10.99|-10.99|99.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71393521|1|39.99||9.99|-9.99|39.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71393521|1|199.99||29.99|-29.99|199.99|199.99|Call Center|001-3354|Gym Style Ab Crunch Attachment|Strength : Home Gyms : Accessories
SO-71393521|1|99.00||9.99|-9.99|.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71393521||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393521|1|34.99||9.99|-9.99|34.99|34.99|Call Center|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71393524|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393525|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393525||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393525|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393525||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393530|1|999.00||100.00|-50.00|1049.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393530|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393533|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393533||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393537|1|1599.00||150.00|-150.00|1279.20|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393537||.00|-319.80||||-319.80|Call Center|Sales Discount||
SO-71393538|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393544|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393544||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71393549|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393569|1|999.00||199.99|.00|1098.99|999.00|Web|100215|BFX TC5|Cardio : TreadClimber : TreadClimber
SO-71393569||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71393581|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393581|1|159.00||.00|.00|159.00|159.00|Web|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71393588|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393595|1|24.99||8.99|-8.99|24.99|24.99|Web|001-3683|Lumbar Support Pad|Strength : Home Gyms : Accessories
SO-71393539|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393539||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393546|1|129.95||24.95|-24.95|129.95|129.95|Web|100349|BFX UPPERCUT PERFORMANCE PACKAGE|Strength : Other Strength : UpperCut
SO-71393540|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393540||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71393540|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393541|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393541||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393541|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71393541|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393541||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393541|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71393542|1|2199.00||199.99|-199.99|1874.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393542||.00|-325.00|.00|.00|.00|-325.00|Web|Sales Discount||
SO-71393542|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393542||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
SO-71393543|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393543||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393543|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393543|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393559|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393559|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71393566|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71393578|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393578||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71393545|1|599.00||129.99|-129.99|549.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71393545||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71393545|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71393548|1|2199.00||199.99|-199.99|1899.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393548||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393548|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393548||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393553|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393560|1|1599.00||150.00|.00|1649.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71393560||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71393561|1|1599.00||169.99|-169.99|1299.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71393561||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71393561|1|99.00||9.99|-9.99|.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71393561||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71393561|1|99.00||10.99|-10.99|99.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71393561|1|99.00||10.99|-10.99|99.00|99.00|Call Center|10071|Rod Pack  410# upgrade|Strength : Home Gyms : Accessories
SO-71393561|1|14.99||8.99|-8.99|14.99|14.99|Call Center|001-3649|BFX Rod Rjuvnatr w mini 410 add-on|Strength : Home Gyms : Accessories
SO-71393561|1|39.99||9.99|-9.99|39.99|39.99|Call Center|001-3660|E-Z Curl Bar|Strength : Home Gyms : Accessories
SO-71393561|1|34.99||9.99|-9.99|34.99|34.99|Call Center|001-3661|Tricep Rope|Strength : Home Gyms : Accessories
SO-71393577|1|3299.00||199.99|-199.99|3099.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71393577||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71393577|1|99.00||9.99|-9.99|.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71393577||.00|-99.00|.00|.00|.00|-99.00|Web|Sales Discount||
